//X;Y;Z;R;G;B;Scalar field;Illuminance (PCV)
-7.678682327;2.929933786;20.439193726;128;128;152;0.586844;0.936441
-3.903678179;-3.113609791;17.328470230;128;124;157;0.437408;0.885593
-10.479984283;5.579792976;16.390340805;136;137;185;0.195615;0.805085
-10.601852417;6.331159592;16.560033798;116;112;127;0.437408;0.851695
-1.200912476;5.131755829;16.393577576;118;123;145;0.195615;0.792373
-0.939901352;-2.596665859;17.444168091;136;127;156;0.276641;0.868644
-1.682465076;2.836446285;17.261198044;126;128;149;0.437408;0.830508
-2.860781670;-0.533406496;15.028625488;164;167;182;0.276641;0.851695
-3.684688568;-6.471423626;18.206153870;67;64;85;0.648781;0.898305
-2.728442430;-8.332809448;13.512392998;138;140;161;0.338815;0.860169
-8.312540054;-3.971174717;10.950012207;96;115;171;0.195615;0.847458
-13.386661530;-7.899823189;16.371927261;117;129;167;0.437408;0.868644
-7.404888153;2.154008150;20.165752411;80;79;77;0.338815;0.809322
-18.084922791;2.421902895;19.430601120;76;74;95;0.391230;0.940678
-6.624240875;1.387865901;14.785537720;79;83;108;0.195615;0.805085
-2.130168438;-6.130795002;18.118074417;121;126;155;0.391230;0.906780
-17.139680862;1.014880180;19.945823669;115;114;132;0.648781;0.932203
-1.583307028;-3.502120972;16.805057526;54;54;66;0.195615;0.889831
-11.654797554;-2.283556461;16.086679459;83;86;91;0.586844;0.898305
-4.889758587;3.322189331;14.764829636;51;52;54;0.437408;0.889831
-12.035488129;3.450743675;14.969943047;181;178;145;0.391230;0.754237
-1.563399553;-4.885583878;13.748034477;118;124;146;0.195615;0.889831
-7.774763584;2.363347054;20.724506378;134;152;188;0.553282;0.885593
-10.752271652;-6.551271915;20.483970642;156;154;141;1.252546;0.889831
-5.276071072;1.662919998;16.547307968;199;210;242;0.437408;0.885593
-14.121057510;-3.393706083;12.985550880;155;156;177;0.195615;0.843220
-11.443725586;5.556978226;19.747249603;122;128;140;0.437408;0.906780
-13.467319489;0.533274293;12.634995461;233;237;248;0.553282;0.826271
-10.355758667;-0.858873248;13.164706230;105;116;138;0.195615;0.872881
-19.122966766;1.585256100;20.229616165;112;113;167;0.997444;0.927966
-17.201330185;1.338202000;20.419622421;146;143;160;0.648781;0.957627
-8.147207260;-4.552973747;19.871112823;195;201;225;0.705299;0.902542
-4.513131142;-0.575444579;15.100415230;84;75;66;0.276641;0.800847
-13.382515907;-6.879537106;16.790225983;95;93;133;0.648781;0.877119
-12.512591362;-6.001458645;18.214567184;88;72;83;0.276641;0.940678
-7.090479851;-0.976337790;10.591924667;132;139;191;0.195615;0.885593
-2.053170443;2.825797558;17.378280640;161;162;182;0.677629;0.940678
-9.205833435;-7.850860119;14.433453560;57;60;53;0.705299;0.902542
-10.567314148;4.434238434;16.829463959;106;108;107;0.437408;0.822034
-7.379335403;-4.535902023;10.707489967;122;116;128;0.195615;0.851695
-11.361371994;2.241065502;17.970340729;134;145;163;0.195615;0.847458
-4.816933632;-6.175891876;13.752946854;128;139;159;0.437408;0.889831
-0.271569282;-6.951332569;18.378011703;99;109;144;0.437408;0.885593
-7.626348019;2.747581482;20.041931152;109;106;113;0.276641;0.838983
-5.968508720;-5.410601139;12.737298965;95;111;137;0.195615;0.851695
-6.926175117;1.155459404;15.207630157;66;70;82;0.276641;0.826271
-11.954944611;3.541871548;17.578884125;141;158;204;0.391230;0.902542
-1.410916805;-5.310927868;19.118776321;89;88;94;0.338815;0.894068
-6.220479488;-1.131781578;10.090317726;40;41;36;0.195615;0.851695
-3.185036659;-5.962869167;14.070543289;57;63;53;0.195615;0.830508
-5.074195385;-5.986381054;18.215255737;141;148;177;1.053418;0.957627
-8.175794601;-0.285070539;20.989585876;103;123;173;0.195615;0.868644
-1.677969694;-8.628102303;13.084838867;80;77;96;0.276641;0.847458
-3.440246105;-5.466053963;19.179153442;120;133;149;0.874816;0.936441
-1.513075829;-8.883607864;13.693325043;172;178;204;0.195615;0.911017
-10.705471039;-8.827579498;14.236966133;181;194;211;0.195615;0.847458
-8.247559547;-0.486546397;7.366931438;32;31;37;0.195615;0.889831
-17.048088074;-0.320224285;11.260405540;142;137;159;0.586844;0.881356
-4.724853516;2.547514915;16.855520248;99;104;123;0.276641;0.881356
-13.300984383;-9.831756592;14.828179359;81;82;113;0.391230;0.830508
-12.382218361;-6.029471874;16.528476715;195;184;226;0.391230;0.885593
-5.281581879;-0.158284187;19.622692108;240;239;245;0.782459;0.906780
-8.124865532;-8.804340363;15.727815628;209;206;237;0.437408;0.894068
-12.217359543;-3.924105644;17.663911819;178;179;207;0.705299;0.919492
-11.161861420;3.630607605;18.787582397;126;139;183;0.806540;0.915254
-6.861876488;-1.422414184;8.767294884;35;33;18;0.338815;0.860169
-12.337770462;-1.275791168;15.511817932;100;101;121;1.053418;0.851695
-13.617412567;1.415609479;15.485971451;95;95;119;0.586844;0.923729
-2.596998692;2.478252649;16.003442764;154;162;173;0.553282;0.855932
-2.822915077;-5.996934891;16.619846344;26;27;22;0.276641;0.906780
-13.429250717;-2.822434425;12.554839134;199;182;214;0.618588;0.915254
-12.883779526;2.290804863;12.361246109;150;164;193;0.276641;0.826271
-11.493447304;6.116161346;14.879714966;230;222;233;0.437408;0.847458
-0.497241974;-4.333715439;17.413967133;95;88;130;0.195615;0.851695
-12.933034897;2.719356298;17.279315948;145;154;185;0.437408;0.864407
-9.644354820;0.727685571;20.521314621;102;102;128;0.391230;0.813559
-16.643486023;-1.606753349;16.649568558;129;134;128;0.829923;0.944915
-2.449240208;-3.014032841;17.984426498;149;148;180;0.586844;0.889831
-15.050965309;2.721085072;12.529341698;63;77;114;0.437408;0.877119
-5.859371662;2.091174364;16.607725143;139;150;168;0.553282;0.894068
0.246489048;-6.823803902;15.457536697;74;75;79;0.437408;0.868644
-6.504569530;1.245776296;13.768417358;185;205;230;0.195615;0.788136
-12.617634773;-6.150483608;16.812500000;56;69;85;0.479156;0.851695
-1.589985847;-3.425518513;16.672380447;121;109;87;0.437408;0.838983
-0.479658782;-5.795123100;19.402755737;124;132;155;0.782459;0.970339
-12.503362656;-2.039609909;12.875371933;73;71;50;0.677629;0.851695
-7.515200615;-3.655862331;11.597109795;127;129;152;0.338815;0.847458
-12.575986862;-6.779787540;13.539535522;100;108;95;0.276641;0.834746
-9.233852386;-4.635607243;17.138109207;249;249;249;1.053418;0.953390
-5.803077698;1.118105888;15.386493683;143;148;167;0.437408;0.805085
-1.008441448;-6.914473534;19.489332199;120;107;153;0.553282;0.961864
-12.976440430;1.596808791;17.622627258;172;175;206;0.586844;0.860169
-6.448171616;-0.782909393;21.007970810;114;116;141;0.479156;0.953390
-0.471814156;5.051372051;16.299631119;167;184;212;0.437408;0.919492
-7.520769596;2.616113663;15.274950027;72;77;57;0.276641;0.860169
-8.351514816;-4.836915016;10.599205971;167;177;204;0.276641;0.817797
-10.050740242;-0.435015798;14.694664001;101;112;176;0.195615;0.843220
-8.937411308;-4.246618748;11.270557404;248;243;249;0.195615;0.817797
-17.952642441;2.629311562;9.808927536;119;136;188;0.276641;0.898305
-6.393009663;1.753321171;16.513715744;84;86;109;0.437408;0.906780
-19.482769012;-0.150329113;12.524071693;58;64;78;0.195615;0.919492
-11.470488548;5.595834732;14.882097244;24;40;56;0.195615;0.792373
-13.765344620;-9.045647621;15.136106491;134;143;152;0.195615;0.796610
-12.286872864;4.576194286;15.416051865;72;70;110;0.276641;0.838983
-9.513982773;0.063076973;20.584720612;120;125;145;0.437408;0.826271
-14.067578316;1.966852188;11.241878510;168;175;201;0.276641;0.898305
-18.848039627;2.297021151;19.836452484;113;121;132;0.618588;0.902542
-10.881807327;-8.116670609;15.250386238;190;190;214;0.586844;0.919492
-17.921607971;1.288314819;9.948476791;90;99;128;0.195615;0.830508
-12.796251297;-6.008037090;16.658409119;58;63;95;0.391230;0.826271
-13.705610275;3.650213718;17.602769852;118;122;134;0.479156;0.936441
-17.051610947;0.735502958;9.995041847;101;97;124;0.195615;0.906780
-9.256044388;4.300918579;20.243579865;251;234;250;0.437408;0.966102
-16.199081421;-0.371852040;9.438853264;118;114;105;0.391230;0.868644
-6.353674889;0.219164133;16.571002960;130;143;162;0.677629;0.940678
-11.211051941;3.798965931;16.936397552;182;196;207;0.195615;0.855932
-4.548788071;3.297094345;16.750375748;163;177;206;0.648781;0.949153
-7.184433460;0.462015390;15.838077545;107;92;111;0.195615;0.830508
-18.513359070;-0.176048040;20.057752609;226;236;246;1.369303;0.944915
-8.810895920;-1.204946518;20.101373672;151;160;201;0.806540;0.877119
-14.486496925;-10.677718163;17.206846237;166;175;206;0.195615;0.838983
-11.363874435;-8.898136139;14.701833725;140;125;154;0.479156;0.822034
-5.424197197;-5.571591377;16.004310608;52;63;67;0.391230;0.855932
-12.234119415;0.430715084;9.855801582;143;146;177;0.195615;0.822034
-11.875446320;-2.530109882;16.613992691;95;86;113;0.806540;0.923729
-12.607766151;-4.273132801;21.017824173;155;158;175;0.806540;0.932203
-9.601064682;5.472720146;17.972623825;141;136;176;0.618588;0.894068
-6.355357647;-2.960777044;11.074632645;111;121;122;0.338815;0.809322
-7.732481956;-0.610322952;21.383869171;36;37;31;0.586844;0.936441
-10.132027626;-8.460929871;14.329916954;209;207;229;0.437408;0.843220
-3.141229630;-8.526504517;13.660623550;79;80;111;0.276641;0.822034
-12.548462868;-9.520606041;14.592572212;123;127;154;0.437408;0.860169
-17.191101074;-1.361779213;10.808588028;58;60;81;0.338815;0.847458
-6.373594284;-1.035225868;21.239522934;99;97;111;0.618588;0.898305
-10.749814987;-3.886458874;19.898208618;93;111;147;0.618588;0.932203
-9.468523026;-7.725235939;13.500609398;66;66;64;0.338815;0.851695
-4.560037613;-1.567153931;15.495752335;130;129;147;0.437408;0.889831
-13.550720215;2.353784800;17.763767242;134;118;147;0.586844;0.944915
-2.196012497;-5.339589119;19.095724106;140;147;173;0.586844;0.902542
-6.338589668;-5.184967518;16.178882599;106;105;113;0.731924;0.927966
-7.987626076;-0.716042161;10.596283913;76;85;142;0.276641;0.906780
-7.792423248;2.842843771;20.113269806;124;126;141;0.338815;0.851695
-3.538833141;-5.694843292;19.097421646;137;139;177;0.806540;0.919492
-11.603288651;5.765671730;20.288621902;113;118;138;0.553282;0.961864
-12.871980667;-7.158032417;21.772079468;169;158;188;0.978074;0.966102
-10.799223900;-2.045598030;15.650621414;66;55;71;0.437408;0.919492
-10.062183380;-0.789062500;16.144428253;153;161;182;0.437408;0.902542
-12.495345116;-1.545657158;13.059303284;86;85;91;0.437408;0.877119
-2.044044733;-2.333124399;16.451425552;84;87;122;0.195615;0.868644
-18.744960785;-0.022149563;19.117002487;127;134;186;0.437408;0.923729
-8.757310867;5.968746185;19.481863022;107;114;142;0.195615;0.949153
-17.974020004;1.492654324;20.339412689;112;107;127;0.195615;0.927966
-6.948534966;6.969238281;18.407129288;153;160;189;0.874816;0.974576
-16.554500580;-0.659534454;14.917239189;78;79;83;0.276641;0.843220
-5.483000278;-5.875062943;12.551537514;70;74;111;0.195615;0.868644
-13.111177444;2.534350634;17.667903900;174;179;211;0.553282;0.936441
-7.441439629;1.594850779;14.280196190;97;117;178;0.195615;0.779661
0.069658279;-5.364653587;18.388319016;157;147;182;0.731924;0.881356
-5.736035347;0.638780355;19.232210159;132;133;163;0.731924;0.919492
-1.943366289;2.644728184;17.199510574;167;173;189;0.338815;0.843220
-9.947547913;0.560283661;20.652858734;152;169;221;0.479156;0.868644
-11.740791321;-6.684649467;13.811343193;242;239;246;0.195615;0.847458
-0.344654083;4.030268669;17.256624222;176;196;233;0.437408;0.953390
-0.773064494;-3.117440224;17.996639252;152;156;181;0.553282;0.953390
-6.323339939;-3.626922369;12.284511566;169;172;191;0.195615;0.813559
-3.687287807;4.082831383;10.789424896;157;162;184;0.479156;0.885593
-11.711937904;-1.934124589;11.887527466;80;83;54;0.276641;0.788136
-14.544107437;3.733239651;17.186967850;98;105;147;0.195615;0.868644
-3.161389589;-8.316888809;12.447197914;181;188;217;0.276641;0.885593
-18.374591827;1.858470678;9.675258636;51;56;75;0.195615;0.885593
-19.849168777;0.239912510;11.864022255;102;102;128;0.195615;0.919492
-7.066379070;-2.241121769;11.106436729;87;78;109;0.437408;0.898305
-7.239896297;-3.224667549;12.105483055;158;148;182;0.586844;0.788136
-6.502674580;2.639413595;15.998382568;82;84;105;0.195615;0.843220
-6.856636047;1.021653891;11.919491768;107;79;94;0.195615;0.834746
-1.486430645;-8.263138771;18.768125534;112;126;155;0.586844;0.855932
-10.979391098;5.416761875;17.014543533;134;151;179;0.276641;0.834746
-10.977114677;5.203089237;15.674772263;97;102;80;0.276641;0.813559
-11.647911072;-8.578700066;17.676891327;124;138;149;0.806540;0.902542
-9.618866920;0.024347186;15.239604950;120;137;180;0.276641;0.906780
-13.965665817;2.846750975;17.932109833;230;215;234;0.437408;0.936441
-17.630331039;-0.265052795;19.239303589;166;168;191;0.648781;0.949153
-10.131546021;-3.653233528;10.536354065;73;83;95;0.553282;0.834746
-14.508387566;0.635790110;11.418793678;109;90;92;1.016444;0.877119
-8.299806595;0.069574356;21.493547440;108;112;141;0.437408;0.915254
-6.941107750;2.085667133;20.368268967;98;115;143;0.731924;0.889831
-19.898820877;-0.791640282;11.997133255;120;127;173;0.338815;0.792373
-8.615073204;5.892146111;19.866584778;136;149;166;0.618588;0.974576
-14.494234085;-7.968555450;17.064079285;186;162;188;0.437408;0.855932
-7.511299133;0.949672461;21.463783264;124;141;185;0.391230;0.987288
-9.542599678;6.645898819;16.952939987;49;48;53;0.276641;0.830508
-0.696392000;-5.361156464;18.795467377;63;72;89;0.437408;0.864407
-1.803860903;3.311268568;16.801429749;112;108;143;0.276641;0.851695
-6.964717865;0.560409069;20.492595673;56;58;96;0.618588;0.843220
-9.808591843;6.925076485;19.518356323;119;128;159;0.874816;0.987288
-5.569900513;-4.981113434;17.836708069;235;232;243;0.586844;0.919492
-5.937973022;2.029398918;16.738590240;78;74;89;0.705299;0.902542
-7.154002190;-0.174646497;16.572015762;68;59;54;0.479156;0.915254
-4.794895172;-6.964114189;11.781270027;73;60;114;0.276641;0.864407
-17.970712662;0.992822170;20.980165482;103;101;125;0.978074;0.974576
-8.985358238;-4.116883278;17.063558578;97;96;104;0.806540;0.855932
-10.151755333;-7.934768677;12.122995377;101;97;124;0.195615;0.868644
-12.770198822;-9.720521927;17.548730850;153;165;205;0.437408;0.944915
-6.037538052;-0.120867252;12.988247871;106;105;139;0.195615;0.877119
-5.163026333;3.764962673;16.376306534;181;187;211;0.338815;0.864407
-2.927599192;-7.390072823;19.583545685;123;127;156;0.731924;0.932203
-11.376962662;-7.576463223;14.813339233;132;145;164;0.276641;0.813559
-1.340090275;2.052532673;16.966632843;118;120;145;0.391230;0.898305
-10.733078003;4.094245434;19.161186218;70;77;61;0.978074;0.953390
-1.646459818;-4.009576797;15.759622574;39;43;46;0.195615;0.872881
-5.586699486;-1.344990492;21.121683121;232;234;246;0.978074;0.944915
-1.857725143;-8.194309235;12.993389130;128;135;161;0.276641;0.864407
-11.131269455;4.658054352;14.747966766;65;62;43;0.276641;0.830508
-18.136455536;0.145986795;19.938404083;114;110;137;1.237177;0.961864
-12.471203804;-7.163488865;16.824369431;218;201;235;0.618588;0.864407
-4.262343884;1.524644852;17.096639633;142;156;193;0.437408;0.898305
-3.828378677;-6.297478199;15.234607697;31;30;26;0.479156;0.830508
-6.451834202;1.889609814;14.326225281;44;45;63;0.195615;0.843220
-5.922164440;-1.659275055;20.848726273;163;158;190;0.479156;0.923729
-1.934062004;-5.622406960;19.562007904;110;113;148;0.806540;0.961864
-3.655739784;1.907220602;10.582504272;54;61;53;0.195615;0.877119
-13.068415642;2.858133316;13.676665306;180;177;194;0.276641;0.847458
-3.712568760;-6.649896145;19.223800659;99;105;127;0.997444;0.911017
-17.077169418;-0.964457512;11.666768074;178;184;208;0.195615;0.927966
-12.641011238;-5.785196304;17.857160568;145;131;156;0.195615;0.957627
-11.626214027;5.370412827;17.164209366;51;55;38;0.806540;0.915254
-2.335119486;-5.207415581;17.509534836;58;59;77;0.437408;0.860169
-2.264476776;-5.326906681;18.980131149;155;165;177;0.586844;0.872881
-10.992161751;-7.608695984;14.337929726;60;56;70;0.195615;0.822034
-13.198007584;-8.662193298;16.521905899;164;165;195;0.437408;0.915254
-17.041563034;-1.115512848;12.072520256;188;197;212;0.437408;0.932203
-4.006989479;0.066225529;15.702068329;191;193;216;0.391230;0.868644
-6.774549007;2.417170048;14.776838303;81;84;117;0.195615;0.771186
-11.996540070;3.126627445;15.328710556;80;64;41;0.195615;0.855932
-12.110416412;-8.183876991;21.184387207;79;77;98;1.326724;0.961864
-8.122941971;3.325309753;19.397274017;133;151;175;0.479156;0.860169
-9.099026680;6.276158333;17.339790344;178;195;213;0.276641;0.864407
-7.759477615;-1.134481072;21.193782806;102;122;175;0.479156;0.906780
-0.763857722;-6.640602112;19.182115555;67;72;94;0.553282;0.860169
-0.908960104;3.718834400;17.323699951;70;76;102;0.195615;0.843220
-8.989744186;5.879813194;18.906654358;171;164;195;0.195615;0.906780
-8.777339935;5.280432224;17.572902679;73;68;74;0.195615;0.894068
-12.730813026;-6.257025242;21.088602066;198;196;218;0.479156;0.877119
-7.746104717;-8.910518646;15.703622818;164;160;185;0.195615;0.936441
-15.657842636;-0.083970070;14.876457214;78;68;76;0.195615;0.889831
-12.033588409;-0.924669266;13.746660233;57;55;40;0.195615;0.775424
-2.307212830;-7.470669270;19.701507568;142;136;150;0.705299;0.978814
-6.857626438;1.904281259;15.557882309;134;157;201;0.437408;0.796610
-0.951893270;-4.289666176;18.257516861;116;123;151;0.195615;0.889831
-13.181345940;3.916200161;15.350173950;84;89;129;0.806540;0.906780
-2.959609032;4.788448811;16.952363968;87;86;118;0.731924;0.868644
-12.540853500;-5.726765633;21.004138947;187;187;211;0.553282;0.868644
-6.601271629;-4.016123295;12.923072815;153;160;127;0.195615;0.855932
-6.487437725;2.020393848;19.383108139;148;147;179;0.705299;0.838983
-18.727039337;-0.850097656;18.854436874;126;134;181;0.276641;0.885593
-11.685724258;0.586550832;9.416826248;133;141;160;0.195615;0.826271
-9.661643982;-5.466045380;13.813627243;140;140;178;0.648781;0.894068
-6.308075905;1.487524033;18.955184937;130;151;168;0.705299;0.898305
-0.912565470;-5.531083584;15.671146393;38;38;46;0.276641;0.872881
-6.013761997;-0.449476242;21.084114075;249;248;246;0.782459;0.906780
-19.475973129;-0.779372811;12.507658958;138;146;183;0.195615;0.860169
-12.138309479;1.407792091;18.209222794;113;127;164;0.731924;0.927966
-18.247882843;-0.181778908;19.013063431;91;81;82;0.437408;0.872881
-9.166782379;5.099891663;17.444335938;88;120;158;0.195615;0.851695
-11.210490227;5.374606609;15.533693314;30;34;37;0.437408;0.855932
-10.648022652;-7.711935520;14.509271622;185;193;206;0.276641;0.830508
-5.753625870;-6.324720860;13.138401031;103;111;114;0.437408;0.860169
-2.428007126;-9.544904709;17.634580612;79;80;98;0.806540;0.923729
-12.171928406;-2.399167061;14.016952515;74;79;59;0.195615;0.881356
-7.186664581;0.361905098;20.376354218;130;153;195;0.437408;0.851695
