//X;Y;Z;Scalar field;Approx. distances;Illuminance (PCV)
-0.323199987;-13.038999557;10.317799568;589.000000;0.384364;0.834746
-0.254000008;-13.182700157;10.883199692;589.000000;0.489970;0.894068
-0.451299995;-13.129599571;10.836199760;589.000000;0.508466;0.864407
-0.355800003;-13.057200432;10.788299561;589.000000;0.384364;0.885593
-0.548200011;-13.244099617;10.679400444;589.000000;0.235374;0.838983
-0.207499996;-13.178999901;10.991700172;589.000000;0.607733;0.932203
-0.212899998;-13.423399925;11.016200066;589.000000;0.543572;0.961864
0.016300000;-13.283300400;10.693300247;589.000000;0.407679;0.953390
-0.450300008;-13.172900200;10.742899895;589.000000;0.407679;0.796610
-0.403100014;-12.940299988;10.355999947;589.000000;0.384364;0.830508
-0.223499998;-13.154899597;10.437800407;589.000000;0.271786;0.860169
-0.084500000;-13.217399597;10.951899529;589.000000;0.450707;0.949153
-0.294900000;-13.366000175;10.747500420;589.000000;0.271786;0.872881
-0.243799999;-12.963100433;10.951600075;589.000000;0.576546;0.915254
-0.219500005;-13.113499641;10.235600471;589.000000;0.303866;0.898305
-0.070900001;-13.203399658;10.731599808;589.000000;0.332869;0.898305
-0.441399992;-13.264699936;11.043000221;589.000000;0.560302;0.953390
-0.475499988;-13.138799667;9.872900009;589.000000;0.303866;0.843220
-0.190400004;-13.398599625;10.918100357;589.000000;0.407679;0.932203
-0.621500015;-13.311100006;10.824199677;589.000000;0.508466;0.855932
-0.203799993;-13.283499718;10.547200203;589.000000;0.192182;0.898305
-0.432900012;-13.063300133;9.939800262;589.000000;0.429732;0.877119
-0.303400010;-13.009900093;10.868200302;589.000000;0.576546;0.911017
-0.456999987;-13.147600174;10.525600433;589.000000;0.235374;0.855932
-0.439799994;-13.176400185;10.373600006;589.000000;0.271786;0.851695
-0.568599999;-13.265099525;10.942199707;589.000000;0.450707;0.927966
-0.140499994;-13.178899765;10.835800171;589.000000;0.508466;0.885593
-0.311899990;-13.217399597;10.694000244;589.000000;0.303866;0.855932
-0.454499990;-13.337300301;10.564000130;589.000000;0.192182;0.847458
-0.427599996;-12.988400459;10.976699829;589.000000;0.679466;0.923729
-0.177499995;-13.276700020;10.663399696;589.000000;0.192182;0.847458
-0.435200006;-13.090999603;10.672800064;589.000000;0.303866;0.864407
-0.223800004;-13.322799683;11.001999855;589.000000;0.543572;0.957627
-0.300999999;-8.923399925;14.659500122;589.000000;1.463614;0.940678
0.032499999;-9.118300438;14.159700394;589.000000;1.500988;0.911017
-0.594500005;-8.951399803;14.547800064;589.000000;1.658787;0.940678
-0.483500004;-8.735400200;14.216899872;589.000000;1.494824;0.872881
-0.310799986;-8.842300415;14.359100342;589.000000;1.469909;0.872881
-0.246700004;-9.004400253;14.390399933;589.000000;1.596383;0.881356
0.172800004;-8.982600212;14.251700401;589.000000;1.469909;0.911017
-0.400599986;-8.805000305;14.003100395;589.000000;1.338392;0.860169
-0.143999994;-8.909999847;14.230299950;589.000000;1.444564;0.843220
-0.130199999;-8.948200226;14.094900131;589.000000;1.365709;0.826271
0.208100006;-9.063400269;14.045499802;589.000000;1.282013;0.860169
-0.447299987;-8.708499908;14.381400108;589.000000;1.476177;0.881356
0.005600000;-8.957799911;14.027600288;589.000000;1.223038;0.838983
0.188199997;-8.972100258;14.150799751;589.000000;1.372453;0.868644
-0.392600000;-8.886799812;14.557999611;589.000000;1.519331;0.894068
-0.199100003;-9.003800392;14.635299683;589.000000;1.590588;0.949153
0.114399999;-9.041500092;14.114999771;589.000000;1.372453;0.860169
-0.063000001;-8.951800346;14.188500404;589.000000;1.365709;0.822034
-0.607599974;-8.776399612;14.772899628;589.000000;1.555368;0.953390
-0.647499979;-8.913499832;14.699600220;589.000000;1.658787;0.970339
-0.404700011;-8.940199852;14.426500320;589.000000;1.525396;0.872881
-0.614099979;-8.553799629;13.875800133;589.000000;1.345273;0.864407
-0.261200011;-8.932900429;14.499500275;589.000000;1.463614;0.902542
-0.126900002;-9.024299622;14.272600174;589.000000;1.543449;0.906780
-0.033100002;-9.061499596;14.328100204;589.000000;1.500988;0.927966
-0.410400003;-8.826399803;14.107199669;589.000000;1.425259;0.868644
0.149800003;-9.140000343;14.112899780;589.000000;1.469909;0.902542
-0.227300003;-9.027199745;14.211700439;589.000000;1.507128;0.860169
-0.167500004;-8.951800346;13.963000298;589.000000;1.274791;0.889831
-0.307700008;-8.817999840;14.755999565;589.000000;1.338392;0.936441
-0.040800001;-8.905599594;14.564200401;589.000000;1.418766;0.936441
0.246600002;-9.029500008;14.337699890;589.000000;1.450941;0.902542
-0.308299989;-8.795499802;14.853699684;589.000000;1.345273;0.966102
0.341100007;-9.133099556;14.543000221;589.000000;1.630718;0.983051
-0.446399987;-8.710200310;14.100700378;589.000000;1.425259;0.843220
-0.188099995;-8.853400230;14.353099823;589.000000;1.469909;0.889831
-0.580200016;-8.835599899;14.686100006;589.000000;1.469909;0.923729
0.145400003;-9.151499748;14.003000259;589.000000;1.385843;0.906780
-0.407700002;-9.047200203;14.534899712;589.000000;1.642003;0.936441
-0.555299997;-8.953800201;14.444100380;589.000000;1.590588;0.923729
-0.311800003;-8.995100021;14.579799652;589.000000;1.642003;0.915254
-0.056600001;-9.071399689;14.089699745;589.000000;1.450941;0.860169
-0.059999999;-8.985799789;14.434499741;589.000000;1.555368;0.881356
-0.087800004;-9.008000374;14.573399544;589.000000;1.549420;0.949153
-0.401899993;-8.722800255;14.898400307;589.000000;1.425259;0.987288
-0.646099985;-8.964099884;14.387599945;589.000000;1.664344;0.919492
-0.243300006;-8.808099747;14.531000137;589.000000;1.338392;0.915254
-0.241500005;-8.924200058;14.280500412;589.000000;1.488635;0.855932
-0.384299994;-8.767600060;14.197699547;589.000000;1.425259;0.851695
0.115500003;-8.967499733;14.352499962;589.000000;1.372453;0.919492
0.036699999;-8.905500412;14.110199928;589.000000;1.317533;0.855932
0.087700002;-8.960599899;14.453100204;589.000000;1.392490;0.894068
-0.380499989;-8.718999863;14.727499962;589.000000;1.399105;0.932203
-0.202600002;-9.039400101;14.491700172;589.000000;1.590588;0.923729
-0.195199996;-8.836500168;14.165499687;589.000000;1.425259;0.822034
-0.349299997;-8.923299789;14.804599762;589.000000;1.525396;0.970339
-0.067699999;-8.940999985;14.292799950;589.000000;1.444564;0.877119
-0.154599994;-8.938899994;14.506500244;589.000000;1.418766;0.915254
0.035200000;-8.905300140;14.346699715;589.000000;1.412243;0.881356
0.047800001;-8.998999596;14.249899864;589.000000;1.500988;0.847458
-0.406100005;-13.071999550;11.163499832;589.000000;0.731807;0.966102
-0.504000008;-13.160499573;11.143699646;589.000000;0.744317;0.927966
0.356500000;-8.591199875;14.637000084;589.000000;1.087145;0.936441
-0.381399989;-8.622300148;14.655699730;589.000000;1.282013;0.906780
1.198600054;-8.718099594;14.693400383;589.000000;1.519331;0.949153
0.150500000;-8.175200462;14.258700371;589.000000;0.744317;0.830508
1.208299994;-8.877400398;14.762200356;589.000000;1.653211;0.970339
0.127900004;-7.954599857;13.721400261;589.000000;0.607733;0.860169
1.122900009;-8.008600235;14.271200180;589.000000;0.665738;0.834746
0.404100001;-8.683899879;14.774200439;589.000000;1.104001;0.953390
0.136299998;-8.037899971;14.542900085;589.000000;0.560302;0.902542
0.180099994;-8.440299988;14.540699959;589.000000;0.960909;0.936441
1.514400005;-8.479999542;14.458000183;589.000000;1.061359;0.894068
0.106500000;-8.102499962;14.447099686;589.000000;0.576546;0.877119
1.798699975;-7.447299957;13.845600128;589.000000;0.192182;0.809322
0.992799997;-7.819099903;13.830100060;589.000000;0.303866;0.847458
1.646900058;-8.265700340;14.067299843;589.000000;0.622741;0.834746
1.722100019;-7.574100018;13.986599922;589.000000;0.303866;0.817797
0.149900004;-6.840499878;15.120599747;589.000000;0.560302;0.915254
1.670099974;-8.157500267;13.824999809;589.000000;0.576546;0.775424
0.022700001;-7.161900043;13.793499947;589.000000;0.622741;0.834746
0.013400000;-7.289500237;13.639300346;589.000000;0.450707;0.894068
0.211500004;-7.158400059;13.637900352;589.000000;0.489970;0.872881
-0.463900000;-8.595600128;14.833299637;589.000000;1.365709;0.978814
1.436200023;-7.606100082;14.256299973;589.000000;0.271786;0.847458
-0.552299976;-8.595100403;14.934700012;589.000000;1.385843;0.987288
1.462200046;-7.791299820;14.111000061;589.000000;0.508466;0.796610
0.045600001;-8.722399712;14.542499542;589.000000;1.252873;0.915254
1.477800012;-8.324099541;14.089500427;589.000000;0.837701;0.864407
0.403800011;-8.919400215;14.396200180;589.000000;1.372453;0.898305
1.955299973;-7.615200043;15.303600311;589.000000;0.951252;0.970339
0.160400003;-8.453100204;14.433799744;589.000000;0.970471;0.851695
0.257499993;-8.353500366;13.743000031;589.000000;0.622741;0.809322
-0.123700000;-8.493000031;14.348500252;589.000000;1.070024;0.851695
0.089000002;-7.393899918;14.452799797;589.000000;0.303866;0.936441
1.072999954;-7.961999893;14.345199585;589.000000;0.665738;0.830508
1.017799973;-8.141599655;14.362999916;589.000000;0.780647;0.898305
2.054100037;-7.561200142;14.610799789;589.000000;0.489970;0.881356
1.367300034;-7.534500122;13.899600029;589.000000;0.235374;0.788136
-0.027300000;-8.251999855;14.003199577;589.000000;0.911599;0.809322
-0.587599993;-8.520999908;14.003800392;589.000000;1.418766;0.911017
1.268900037;-8.442399979;14.326100349;589.000000;1.120603;0.855932
0.781899989;-7.714399815;14.164500237;589.000000;0.303866;0.800847
-0.278100014;-8.697400093;13.850700378;589.000000;1.104001;0.847458
0.013000000;-8.032199860;14.077599525;589.000000;0.815359;0.851695
0.228599995;-7.873099804;14.553299904;589.000000;0.303866;0.894068
1.281599998;-8.444600105;14.464300156;589.000000;1.192457;0.911017
1.332800031;-8.366399765;14.109800339;589.000000;0.891111;0.860169
1.413400054;-8.010700226;14.425000191;589.000000;0.692922;0.889831
-0.013600000;-8.226499557;14.194199562;589.000000;0.837701;0.834746
1.323300004;-7.694900036;14.180299759;589.000000;0.407679;0.855932
1.377599955;-8.092599869;14.502699852;589.000000;0.826606;0.940678
-0.286700010;-7.591400146;14.476699829;589.000000;0.560302;0.944915
1.610200047;-8.135100365;14.165399551;589.000000;0.560302;0.822034
0.172900006;-8.833700180;14.218400002;589.000000;1.260221;0.830508
1.200199962;-8.927200317;14.630100250;589.000000;1.519331;0.936441
0.374500006;-8.501700401;13.675999641;589.000000;0.679466;0.860169
1.007599950;-7.023600101;15.253899574;589.000000;0.592344;0.927966
1.662799954;-7.857399940;13.914299965;589.000000;0.235374;0.745763
0.958199978;-7.968699932;14.452599525;589.000000;0.665738;0.923729
1.225499988;-8.788000107;14.621199608;589.000000;1.392490;0.944915
1.427700043;-7.620600224;13.967599869;589.000000;0.407679;0.800847
1.978199959;-7.709899902;14.265099525;589.000000;0.407679;0.860169
1.434900045;-7.542099953;14.134499550;589.000000;0.271786;0.834746
0.630800009;-7.773600101;14.612999916;589.000000;0.384364;0.889831
0.141800001;-8.763600349;14.473799706;589.000000;1.238045;0.906780
0.965099990;-8.076399803;13.979100227;589.000000;0.607733;0.838983
1.968999982;-7.589200020;13.992799759;589.000000;0.192182;0.775424
0.073799998;-8.412799835;13.923700333;589.000000;0.837701;0.843220
1.802500010;-7.555699825;14.125800133;589.000000;0.332869;0.813559
1.138900042;-7.885000229;14.038800240;589.000000;0.508466;0.826271
0.071099997;-8.826000214;14.652899742;589.000000;1.252873;0.932203
0.050700001;-8.056400299;13.900099754;589.000000;0.792386;0.834746
0.444900006;-8.710200310;14.604800224;589.000000;1.230565;0.953390
0.076099999;-7.730800152;14.020299911;589.000000;0.622741;0.843220
1.861999989;-7.554500103;14.034600258;589.000000;0.235374;0.826271
1.199100018;-7.812099934;14.149900436;589.000000;0.560302;0.796610
1.348899961;-7.750899792;14.074299812;589.000000;0.508466;0.771186
-0.564800024;-8.617099762;14.730699539;589.000000;1.358931;0.944915
0.167099997;-8.287799835;14.388299942;589.000000;0.706121;0.906780
1.584699988;-7.816199780;13.733599663;589.000000;0.303866;0.805085
1.771399975;-7.842500210;13.853799820;589.000000;0.192182;0.783898
1.552099943;-8.029899597;14.172200203;589.000000;0.637395;0.822034
-0.092100002;-8.371800423;13.908499718;589.000000;0.911599;0.826271
1.378800035;-7.923600197;14.366700172;589.000000;0.692922;0.877119
0.191699997;-8.681099892;13.604000092;589.000000;0.731807;0.855932
1.937800050;-7.584300041;15.479700089;589.000000;1.025971;0.995763
0.178100005;-8.051899910;13.685199738;589.000000;0.607733;0.843220
0.341300011;-8.505499840;13.775899887;589.000000;0.692922;0.813559
1.189299941;-7.608399868;14.562500000;589.000000;0.384364;0.881356
0.154400006;-7.775899887;14.945799828;589.000000;0.407679;0.932203
1.671200037;-8.013099670;14.142499924;589.000000;0.470748;0.826271
1.552399993;-7.894199848;14.321000099;589.000000;0.637395;0.851695
1.670600057;-8.007200241;14.313099861;589.000000;0.560302;0.860169
0.293000013;-7.326600075;14.966500282;589.000000;0.332869;0.902542
0.046000000;-7.185699940;14.052200317;589.000000;0.576546;0.923729
1.516199946;-8.109299660;14.379300117;589.000000;0.792386;0.855932
1.522400022;-7.618400097;14.146499634;589.000000;0.429732;0.822034
0.417600006;-8.578399658;14.789799690;589.000000;1.104001;0.944915
1.986400008;-7.488500118;14.717399597;589.000000;0.407679;0.877119
-0.015699999;-8.145400047;13.999600410;589.000000;0.815359;0.834746
1.685600042;-7.991799831;13.830200195;589.000000;0.332869;0.775424
0.298700005;-8.457200050;13.854499817;589.000000;0.803955;0.855932
1.409399986;-7.980999947;14.279100418;589.000000;0.679466;0.830508
0.084700003;-7.466800213;14.263199806;589.000000;0.384364;0.902542
0.021100000;-7.066400051;13.539199829;589.000000;0.592344;0.902542
1.801900029;-7.538400173;14.256600380;589.000000;0.384364;0.838983
1.470800042;-7.883299828;14.189499855;589.000000;0.508466;0.843220
1.422799945;-7.844900131;14.273400307;589.000000;0.543572;0.851695
0.107900001;-7.914199829;14.571200371;589.000000;0.429732;0.944915
0.668900013;-6.816299915;14.889499664;589.000000;0.303866;0.855932
1.595100045;-8.255700111;14.265600204;589.000000;0.731807;0.877119
1.624500036;-7.298500061;13.916899681;589.000000;0.332869;0.775424
0.177900001;-8.418000221;14.335599899;589.000000;0.870141;0.868644
-0.135000005;-7.236400127;13.724900246;589.000000;0.622741;0.830508
1.234599948;-7.723700047;14.116499901;589.000000;0.429732;0.796610
0.961600006;-7.012499809;14.985400200;589.000000;0.450707;0.877119
0.340499997;-8.742400169;14.674200058;589.000000;1.223038;0.936441
1.727800012;-8.151599884;13.687600136;589.000000;0.407679;0.813559
1.600900054;-7.921999931;14.035799980;589.000000;0.407679;0.800847
0.342200011;-9.029700279;14.435400009;589.000000;1.500988;0.915254
0.233500004;-6.956299782;15.000000000;589.000000;0.332869;0.885593
0.287099987;-8.571599960;14.898500443;589.000000;1.120603;0.970339
-0.028700000;-8.492899895;13.612999916;589.000000;0.706121;0.843220
1.446099997;-7.746399879;14.229399681;589.000000;0.407679;0.817797
0.930400014;-6.911300182;15.285599709;589.000000;0.637395;0.940678
1.083999991;-7.066699982;14.271400452;589.000000;0.192182;0.864407
1.903200030;-7.416900158;14.088000298;589.000000;0.384364;0.851695
0.181799993;-8.382800102;14.655599594;589.000000;0.826606;0.940678
0.553399980;-8.354599953;13.681699753;589.000000;0.622741;0.860169
1.049900055;-7.658999920;13.821999550;589.000000;0.235374;0.838983
0.328399986;-8.343600273;14.391699791;589.000000;0.826606;0.915254
1.390799999;-7.896500111;13.863900185;589.000000;0.508466;0.754237
1.693199992;-7.398499966;14.298899651;589.000000;0.192182;0.885593
1.548699975;-7.722300053;13.971199989;589.000000;0.384364;0.775424
1.781399965;-7.652800083;14.183099747;589.000000;0.303866;0.864407
1.354500055;-8.364199638;14.246700287;589.000000;0.960909;0.872881
1.445600033;-8.043100357;13.920999527;589.000000;0.592344;0.792373
1.439100027;-7.627299786;14.417400360;589.000000;0.429732;0.902542
1.860999942;-7.634200096;13.968400002;589.000000;0.192182;0.779661
0.358300000;-8.744799614;14.922900200;589.000000;1.252873;0.987288
0.383199990;-8.564100266;13.593799591;589.000000;0.679466;0.864407
1.251899958;-7.868000031;13.998700142;589.000000;0.470748;0.758475
0.184000000;-7.371500015;13.721899986;589.000000;0.543572;0.872881
0.096500002;-7.336299896;14.194100380;589.000000;0.489970;0.885593
0.666599989;-6.943699837;14.939200401;589.000000;0.235374;0.843220
0.943599999;-7.477700233;15.303199768;589.000000;0.792386;0.911017
1.605299950;-8.094699860;14.035699844;589.000000;0.508466;0.826271
0.029300001;-7.165200233;13.641500473;589.000000;0.508466;0.847458
1.783800006;-7.969799995;14.419899940;589.000000;0.622741;0.881356
0.102399997;-7.921700001;14.044300079;589.000000;0.692922;0.830508
1.391700029;-7.886899948;13.997599602;589.000000;0.560302;0.783898
0.328799993;-8.861900330;14.350500107;589.000000;1.365709;0.927966
1.486700058;-8.263199806;14.330300331;589.000000;0.792386;0.911017
0.740899980;-8.289299965;13.632800102;589.000000;0.508466;0.872881
1.169800043;-7.371399879;14.761699677;589.000000;0.508466;0.851695
1.203500032;-7.852399826;14.374799728;589.000000;0.576546;0.864407
1.472499967;-7.828499794;14.008500099;589.000000;0.407679;0.775424
1.341899991;-7.923299789;14.221899986;589.000000;0.679466;0.843220
1.362599969;-7.610099792;13.796099663;589.000000;0.192182;0.792373
1.910899997;-7.366199970;14.378600121;589.000000;0.332869;0.885593
0.073600002;-8.117500305;14.148699760;589.000000;0.731807;0.826271
0.837700009;-7.894000053;13.709500313;589.000000;0.429732;0.843220
1.101899981;-7.922399998;14.472499847;589.000000;0.731807;0.902542
1.080899954;-8.109299660;14.227700233;589.000000;0.780647;0.847458
0.121699996;-8.706800461;13.990599632;589.000000;1.095605;0.843220
0.069100000;-8.693799973;13.613499641;589.000000;0.792386;0.830508
1.682299972;-7.907599926;13.705800056;589.000000;0.303866;0.805085
0.226400003;-8.684200287;14.797300339;589.000000;1.104001;0.966102
0.800499976;-7.954400063;14.326000214;589.000000;0.576546;0.834746
0.197999999;-8.714500427;13.508299828;589.000000;0.780647;0.838983
1.997300029;-7.547200203;14.442899704;589.000000;0.407679;0.872881
