//X;Y;Z;Scalar field;Original cloud index;ID;C2C absolute distances;Illuminance (PCV)
5.715700150;2.721899986;14.800100327;275.000000;0.000000;nan;1.494747;0.915254
5.856200218;2.943700075;14.017800331;275.000000;0.000000;nan;0.866890;0.860169
6.119500160;3.584800005;14.845999718;275.000000;0.000000;nan;1.462702;0.885593
7.292600155;2.829400063;13.745699883;275.000000;0.000000;nan;0.770351;0.885593
6.686100006;3.753900051;13.644200325;275.000000;0.000000;nan;0.461160;0.855932
7.365699768;3.786900043;14.090499878;275.000000;0.000000;nan;1.043033;0.927966
6.190800190;2.486599922;14.417799950;275.000000;0.000000;nan;1.161515;0.864407
5.382100105;2.725199938;14.159000397;275.000000;0.000000;nan;0.930121;0.851695
6.699699879;3.797199965;13.961500168;275.000000;0.000000;nan;0.673692;0.855932
5.997300148;2.811399937;14.787899971;275.000000;0.000000;nan;1.417063;0.902542
5.266799927;3.283699989;14.845299721;275.000000;0.000000;nan;1.821465;0.923729
6.514100075;3.716900110;14.154299736;275.000000;0.000000;nan;0.781114;0.885593
6.201000214;2.906899929;14.030300140;275.000000;0.000000;nan;0.653884;0.881356
5.379300117;3.014199972;14.681300163;275.000000;0.000000;nan;1.520427;0.830508
5.807799816;2.963399887;14.166299820;275.000000;0.000000;nan;0.991461;0.868644
6.413700104;3.660500050;14.016200066;275.000000;0.000000;nan;0.660096;0.881356
6.859399796;2.972800016;14.171199799;275.000000;0.000000;nan;0.744468;0.898305
5.292200089;2.817800045;13.474300385;275.000000;0.000000;nan;0.665952;0.877119
5.945000172;3.062500000;14.565699577;275.000000;0.000000;nan;1.205665;0.860169
5.912000179;3.615400076;13.904000282;275.000000;0.000000;nan;0.873048;0.822034
6.999700069;3.226599932;13.861200333;275.000000;0.000000;nan;0.517787;0.889831
6.328000069;3.727400064;14.116700172;275.000000;0.000000;nan;0.802848;0.868644
5.224800110;2.498800039;13.866100311;275.000000;0.000000;nan;0.626431;0.877119
6.594399929;3.724400043;13.869099617;275.000000;0.000000;nan;0.553226;0.851695
5.887199879;2.956399918;13.639900208;275.000000;0.000000;nan;0.686477;0.868644
5.710100174;3.205499887;14.545700073;275.000000;0.000000;nan;1.321439;0.877119
5.776599884;3.658499956;14.213199615;275.000000;0.000000;nan;1.156518;0.906780
6.303899765;2.419899940;15.026300430;275.000000;0.000000;nan;1.684686;0.919492
6.119400024;2.993499994;14.564399719;275.000000;0.000000;nan;1.135281;0.898305
5.965300083;2.525300026;15.009400368;275.000000;0.000000;nan;1.682604;0.944915
5.912600040;3.548000097;14.945899963;275.000000;0.000000;nan;1.612215;0.936441
6.272500038;2.615400076;15.048399925;275.000000;0.000000;nan;1.636997;0.919492
6.431600094;3.837899923;14.158300400;275.000000;0.000000;nan;0.865793;0.872881
5.509300232;3.591900110;13.787899971;275.000000;0.000000;nan;1.158283;0.898305
7.110799789;3.082099915;13.631699562;275.000000;0.000000;nan;0.497094;0.826271
6.065199852;2.981899977;14.896599770;275.000000;0.000000;nan;1.464792;0.894068
5.659200191;2.809000015;14.501899719;275.000000;0.000000;nan;1.259311;0.877119
6.119999886;2.285300016;14.873299599;275.000000;0.000000;nan;1.550250;0.906780
6.527299881;3.574700117;13.862799644;275.000000;0.000000;nan;0.460801;0.847458
5.290699959;2.491600037;14.434399605;275.000000;0.000000;nan;1.090490;0.906780
5.158999920;2.315399885;14.671400070;275.000000;0.000000;nan;1.314617;0.932203
6.342599869;2.816600084;14.082400322;275.000000;0.000000;nan;0.676151;0.872881
5.834400177;3.601300001;13.545499802;275.000000;0.000000;nan;0.836779;0.881356
5.303400040;3.001199961;14.750800133;275.000000;0.000000;nan;1.581041;0.877119
5.617800236;3.330899954;13.892399788;275.000000;0.000000;nan;1.013179;0.877119
5.850500107;2.766799927;14.797900200;275.000000;0.000000;nan;1.498322;0.894068
5.700900078;3.549900055;13.720899582;275.000000;0.000000;nan;0.956852;0.868644
5.890600204;3.655400038;14.303000450;275.000000;0.000000;nan;1.142894;0.906780
6.951000214;3.280699968;14.158499718;275.000000;0.000000;nan;0.740549;0.911017
5.272999763;3.042999983;14.335000038;275.000000;0.000000;nan;1.282122;0.877119
5.604599953;2.867799997;14.179599762;275.000000;0.000000;nan;1.027018;0.881356
5.563799858;3.617399931;13.942999840;275.000000;0.000000;nan;1.167814;0.898305
6.652200222;3.245500088;14.012499809;275.000000;0.000000;nan;0.516750;0.860169
6.641799927;3.880700111;13.990599632;275.000000;0.000000;nan;0.750001;0.872881
6.846700191;3.977499962;13.685099602;275.000000;0.000000;nan;0.715663;0.894068
5.770100117;2.909699917;14.431599617;275.000000;0.000000;nan;1.214360;0.885593
5.527599812;3.648400068;14.200499535;275.000000;0.000000;nan;1.323352;0.932203
6.265299797;2.338399887;14.718500137;275.000000;0.000000;nan;1.465540;0.855932
6.301599979;2.515799999;14.988699913;275.000000;0.000000;nan;1.612270;0.868644
6.473299980;2.716399908;15.141099930;275.000000;0.000000;nan;1.676454;0.961864
6.150199890;2.692600012;14.959099770;275.000000;0.000000;nan;1.555797;0.898305
6.517099857;3.633100033;14.064700127;275.000000;0.000000;nan;0.662829;0.860169
5.197400093;3.186399937;14.682299614;275.000000;0.000000;nan;1.647601;0.864407
6.158999920;3.929399967;14.136500359;275.000000;0.000000;nan;1.000611;0.898305
6.076499939;2.655400038;14.796099663;275.000000;0.000000;nan;1.440354;0.877119
5.690299988;2.661400080;14.703100204;275.000000;0.000000;nan;1.380269;0.885593
6.063899994;2.646800041;14.912099838;275.000000;0.000000;nan;1.550643;0.894068
5.784800053;2.371999979;14.798000336;275.000000;0.000000;nan;1.413623;0.898305
6.480500221;2.386499882;14.754500389;275.000000;0.000000;nan;1.445575;0.889831
6.630000114;3.770699978;14.122400284;275.000000;0.000000;nan;0.775927;0.919492
6.557899952;3.596400023;14.329700470;275.000000;0.000000;nan;0.887366;0.915254
5.324500084;2.326800108;14.305899620;275.000000;0.000000;nan;0.923376;0.902542
5.504700184;3.397200108;14.355999947;275.000000;0.000000;nan;1.356190;0.902542
6.134099960;2.973999977;15.003299713;275.000000;0.000000;nan;1.546905;0.915254
5.427899837;2.652699947;14.101200104;275.000000;0.000000;nan;0.835830;0.855932
5.319099903;2.489099979;13.933099747;275.000000;0.000000;nan;0.635432;0.860169
5.474899769;3.438100100;13.842399597;275.000000;0.000000;nan;1.152800;0.868644
6.694200039;3.326299906;14.150099754;275.000000;0.000000;nan;0.666711;0.902542
6.968299866;3.429800034;14.151100159;275.000000;0.000000;nan;0.748215;0.889831
6.348000050;2.579499960;15.114399910;275.000000;0.000000;nan;1.700009;0.949153
5.870299816;3.818300009;13.697500229;275.000000;0.000000;nan;0.923435;0.889831
5.479599953;3.138799906;14.929300308;275.000000;0.000000;nan;1.763885;0.944915
5.933899879;2.444700003;14.885100365;275.000000;0.000000;nan;1.541362;0.885593
6.298799992;2.769799948;13.987500191;275.000000;0.000000;nan;0.640578;0.864407
5.664100170;3.049299955;14.438400269;275.000000;0.000000;nan;1.272022;0.885593
5.823500156;3.401000023;14.827599525;275.000000;0.000000;nan;1.515021;0.889831
6.245399952;2.605400085;14.364899635;275.000000;0.000000;nan;1.040147;0.868644
6.222400188;4.019999981;14.086500168;275.000000;0.000000;nan;1.000912;0.877119
5.337900162;3.066499949;14.866200447;275.000000;0.000000;nan;1.708206;0.957627
7.124800205;3.406599998;13.943499565;275.000000;0.000000;nan;0.661205;0.805085
5.883299828;3.113500118;14.280400276;275.000000;0.000000;nan;1.005049;0.906780
6.211900234;3.604300022;14.189800262;275.000000;0.000000;nan;0.860104;0.902542
5.505400181;2.648699999;14.183899879;275.000000;0.000000;nan;0.897994;0.872881
6.015399933;3.533299923;14.833999634;275.000000;0.000000;nan;1.470464;0.915254
5.121799946;3.119999886;14.714599609;275.000000;0.000000;nan;1.650790;0.949153
6.118899822;2.478399992;14.588899612;275.000000;0.000000;nan;1.323593;0.834746
5.863100052;3.608900070;14.871399879;275.000000;0.000000;nan;1.584516;0.881356
7.349800110;2.837399960;13.644599915;275.000000;0.000000;nan;0.752256;0.826271
9.106300354;0.698400021;16.018400192;275.000000;0.000000;nan;0.937223;0.881356
8.800900459;1.821400046;17.227899551;275.000000;0.000000;nan;2.031874;0.957627
7.802299976;2.062900066;16.605800629;275.000000;0.000000;nan;1.453286;0.966102
9.274700165;0.913200021;16.154399872;275.000000;0.000000;nan;1.210155;0.902542
9.056099892;0.858399987;16.167999268;275.000000;0.000000;nan;1.136801;0.906780
9.206999779;0.900500000;16.028099060;275.000000;0.000000;nan;1.144846;0.855932
8.906399727;0.819899976;16.121599197;275.000000;0.000000;nan;1.085494;0.949153
9.206299782;0.997799993;16.151199341;275.000000;0.000000;nan;1.274007;0.911017
9.033900261;0.735400021;16.146400452;275.000000;0.000000;nan;1.014843;0.915254
9.284500122;1.238899946;16.088699341;275.000000;0.000000;nan;1.303324;0.885593
9.213500023;1.032500029;16.268499374;275.000000;0.000000;nan;1.351034;0.940678
8.704799652;1.678400040;16.693599701;275.000000;0.000000;nan;1.776985;0.944915
9.364299774;0.802800000;16.018800735;275.000000;0.000000;nan;1.090311;0.885593
8.847800255;0.864899993;15.974399567;275.000000;0.000000;nan;1.089686;0.868644
8.986900330;0.613399982;16.037500381;275.000000;0.000000;nan;0.858887;0.940678
9.145700455;0.947300017;16.256900787;275.000000;0.000000;nan;1.260940;0.915254
8.946100235;1.604200006;16.956300735;275.000000;0.000000;nan;2.050438;0.919492
8.503100395;2.053100109;15.999400139;275.000000;0.000000;nan;1.116594;0.898305
8.982099533;1.961400032;17.332500458;275.000000;0.000000;nan;2.049616;0.940678
9.149999619;0.835300028;16.101800919;275.000000;0.000000;nan;1.098309;0.889831
8.951600075;1.018100023;16.022199631;275.000000;0.000000;nan;1.240586;0.864407
8.539799690;0.663600028;15.947299957;275.000000;0.000000;nan;0.989243;0.911017
9.237000465;1.207100034;16.174999237;275.000000;0.000000;nan;1.379304;0.919492
9.126500130;1.020499945;16.088699341;275.000000;0.000000;nan;1.265674;0.923729
7.797500134;1.902099967;16.415899277;275.000000;0.000000;nan;1.479511;0.974576
9.014399529;1.015200019;16.156799316;275.000000;0.000000;nan;1.276907;0.932203
8.830400467;2.035399914;17.309400558;275.000000;0.000000;nan;1.936173;0.919492
8.184800148;0.073200002;15.830900192;275.000000;0.000000;nan;0.771915;0.902542
8.616800308;1.853399992;16.284400940;275.000000;0.000000;nan;1.415479;0.949153
8.779000282;1.883999944;17.093999863;275.000000;0.000000;nan;1.897766;0.919492
8.900600433;0.955999970;15.957599640;275.000000;0.000000;nan;1.168595;0.813559
8.261599541;0.179900005;15.851200104;275.000000;0.000000;nan;0.827662;0.902542
9.324399948;1.163499951;16.279100418;275.000000;0.000000;nan;1.346711;0.936441
8.564499855;0.829500020;16.083200455;275.000000;0.000000;nan;1.160245;0.944915
8.836099625;1.799299955;17.109100342;275.000000;0.000000;nan;1.979226;0.936441
8.933600426;0.909099996;16.071699142;275.000000;0.000000;nan;1.150392;0.877119
8.877400398;2.153599977;16.086700439;275.000000;0.000000;nan;1.179325;0.915254
8.516799927;1.254400015;15.913700104;275.000000;0.000000;nan;1.295520;0.881356
8.855199814;1.920600057;16.670299530;275.000000;0.000000;nan;1.618641;0.927966
9.292200089;1.128900051;16.141899109;275.000000;0.000000;nan;1.319958;0.915254
8.807399750;1.937399983;17.329999924;275.000000;0.000000;nan;2.012059;0.953390
8.702500343;1.678900003;16.908199310;275.000000;0.000000;nan;1.900442;0.961864
9.152299881;0.852599978;16.209199905;275.000000;0.000000;nan;1.156359;0.936441
9.321100235;1.015400052;16.177000046;275.000000;0.000000;nan;1.321339;0.936441
9.075400352;0.789099991;15.966300011;275.000000;0.000000;nan;1.006343;0.889831
9.300999641;1.281700015;16.221700668;275.000000;0.000000;nan;1.340141;0.936441
9.273400307;0.997500002;16.042400360;275.000000;0.000000;nan;1.252910;0.885593
7.845900059;-0.281899989;13.339300156;275.000000;0.000000;nan;0.421334;0.860169
7.880199909;-1.488199949;11.573800087;275.000000;0.000000;nan;0.335735;0.885593
7.718200207;-0.721300006;11.479700089;275.000000;0.000000;nan;0.221420;0.872881
7.951700211;-1.428599954;11.468999863;275.000000;0.000000;nan;0.256306;0.864407
9.458200455;-0.881399989;12.181200027;275.000000;0.000000;nan;0.386641;0.872881
8.000499725;-1.357599974;11.313099861;275.000000;0.000000;nan;0.189372;0.855932
9.744000435;-1.134199977;12.078599930;275.000000;0.000000;nan;0.345915;0.898305
9.457099915;-0.945500016;12.082500458;275.000000;0.000000;nan;0.353357;0.868644
7.876800060;-0.486499995;13.276200294;275.000000;0.000000;nan;0.342427;0.826271
7.869900227;-2.026799917;12.280400276;275.000000;0.000000;nan;0.165203;0.847458
7.737400055;-1.786599994;12.277600288;275.000000;0.000000;nan;0.378763;0.855932
7.911499977;-1.315500021;11.574799538;275.000000;0.000000;nan;0.167866;0.843220
7.842599869;-1.730999947;11.485300064;275.000000;0.000000;nan;0.372034;0.872881
8.330499649;-1.870599985;12.414500237;275.000000;0.000000;nan;0.504630;0.860169
7.758500099;-1.904299974;12.273300171;275.000000;0.000000;nan;0.260078;0.830508
7.926199913;-1.814000010;12.411100388;275.000000;0.000000;nan;0.412200;0.885593
8.079199791;-1.413499951;11.350799561;275.000000;0.000000;nan;0.192718;0.864407
8.444199562;-1.830299973;12.348099709;275.000000;0.000000;nan;0.482921;0.847458
7.916500092;-1.991199970;12.184100151;275.000000;0.000000;nan;0.187716;0.796610
7.794300079;-1.297500014;11.486800194;275.000000;0.000000;nan;0.187478;0.830508
7.847099781;-1.725600004;12.450400352;275.000000;0.000000;nan;0.487223;0.868644
8.109900475;-1.852300048;12.249699593;275.000000;0.000000;nan;0.385002;0.830508
7.847300053;-1.897500038;12.511300087;275.000000;0.000000;nan;0.355818;0.885593
9.803299904;-1.949699998;12.397000313;275.000000;0.000000;nan;0.653960;0.889831
8.013600349;-1.879400015;12.581100464;275.000000;0.000000;nan;0.484664;0.898305
8.093899727;-1.945899963;12.114000320;275.000000;0.000000;nan;0.266338;0.843220
7.769199848;-1.047099948;12.732999802;275.000000;0.000000;nan;0.347344;0.889831
7.809299946;-1.712599993;11.364999771;275.000000;0.000000;nan;0.413266;0.851695
9.655799866;-1.204499960;12.189900398;275.000000;0.000000;nan;0.472832;0.864407
7.807700157;-0.716899991;11.572400093;275.000000;0.000000;nan;0.317262;0.889831
7.849100113;-1.517699957;11.213299751;275.000000;0.000000;nan;0.270692;0.838983
7.941100121;-1.506899953;11.744500160;275.000000;0.000000;nan;0.376432;0.864407
8.554800034;-1.764899969;12.392100334;275.000000;0.000000;nan;0.418062;0.898305
9.535400391;-1.114599943;12.257100105;275.000000;0.000000;nan;0.464560;0.877119
8.459699631;-1.930699944;12.393799782;275.000000;0.000000;nan;0.440906;0.906780
7.977300167;-1.920799971;12.094099998;275.000000;0.000000;nan;0.209905;0.872881
8.203399658;-1.915500045;12.280400276;275.000000;0.000000;nan;0.356392;0.894068
8.103199959;-1.807600021;12.531599998;275.000000;0.000000;nan;0.557097;0.855932
7.997300148;-1.911599994;12.233099937;275.000000;0.000000;nan;0.304573;0.834746
7.836900234;-1.916200042;12.366600037;275.000000;0.000000;nan;0.280245;0.813559
8.121700287;-1.982100010;12.590299606;275.000000;0.000000;nan;0.436549;0.868644
7.906400204;-1.414199948;11.662799835;275.000000;0.000000;nan;0.272054;0.809322
9.211199760;-1.210199952;12.429699898;275.000000;0.000000;nan;0.140525;0.898305
9.603500366;-1.055699944;12.202199936;275.000000;0.000000;nan;0.388240;0.868644
7.942999840;-1.909899950;12.464300156;275.000000;0.000000;nan;0.371928;0.855932
7.814099789;-1.395599961;11.585599899;275.000000;0.000000;nan;0.289765;0.864407
7.943900108;-1.936100006;11.967300415;275.000000;0.000000;nan;0.141898;0.868644
8.047400475;-1.851500034;12.408399582;275.000000;0.000000;nan;0.440447;0.860169
7.772500038;-1.810099959;12.039699554;275.000000;0.000000;nan;0.292618;0.826271
7.647900105;-1.834300041;12.242199898;275.000000;0.000000;nan;0.346402;0.822034
8.222700119;-1.979900002;12.604499817;275.000000;0.000000;nan;0.421739;0.906780
8.057800293;-2.018699884;12.448599815;275.000000;0.000000;nan;0.350442;0.898305
8.465499878;-1.867699981;12.550399780;275.000000;0.000000;nan;0.450467;0.894068
7.791800022;-1.836799979;11.373100281;275.000000;0.000000;nan;0.361520;0.855932
7.970699787;-1.773800015;12.555000305;275.000000;0.000000;nan;0.529597;0.843220
8.263600349;-1.857599974;12.501999855;275.000000;0.000000;nan;0.530075;0.877119
8.343799591;-1.971799970;12.499199867;275.000000;0.000000;nan;0.425259;0.906780
8.212300301;-1.787799954;12.221199989;275.000000;0.000000;nan;0.452818;0.843220
9.492600441;-0.870199978;12.280500412;275.000000;0.000000;nan;0.388981;0.898305
8.147999763;-1.950099945;12.458399773;275.000000;0.000000;nan;0.420644;0.843220
9.677000046;-1.924900055;12.531399727;275.000000;0.000000;nan;0.515374;0.915254
9.843899727;-2.866600037;14.527500153;275.000000;0.000000;nan;0.711992;0.915254
10.082599640;-2.645600080;14.784500122;275.000000;0.000000;nan;0.931887;0.872881
11.677599907;-3.871700048;14.521300316;275.000000;0.000000;nan;1.447410;0.923729
10.556699753;-3.889600039;15.551099777;275.000000;0.000000;nan;1.294671;0.915254
10.822999954;-3.282700062;13.985799789;275.000000;0.000000;nan;0.689917;0.906780
10.640800476;-2.595000029;14.579500198;275.000000;0.000000;nan;1.334475;0.902542
10.670200348;-2.184200048;14.672499657;275.000000;0.000000;nan;1.398539;0.902542
11.759499550;-3.718199968;14.382100105;275.000000;0.000000;nan;1.363602;0.894068
10.132100105;-2.733700037;14.915499687;275.000000;0.000000;nan;1.071007;0.944915
11.010899544;-3.567199945;13.832900047;275.000000;0.000000;nan;0.494283;0.906780
10.816100121;-4.057300091;14.061100006;275.000000;0.000000;nan;0.794885;0.911017
11.842300415;-4.343500137;14.680800438;275.000000;0.000000;nan;1.786838;0.953390
11.749400139;-3.943900108;14.298800468;275.000000;0.000000;nan;1.338722;0.911017
10.419799805;-2.246599913;14.508600235;275.000000;0.000000;nan;1.105518;0.885593
11.782600403;-3.871500015;14.397500038;275.000000;0.000000;nan;1.415187;0.906780
11.150799751;-4.016900063;13.682800293;275.000000;0.000000;nan;0.554516;0.881356
11.023300171;-4.091000080;13.757300377;275.000000;0.000000;nan;0.592216;0.932203
10.703399658;-2.692600012;14.609399796;275.000000;0.000000;nan;1.417118;0.898305
11.830200195;-3.760400057;14.491600037;275.000000;0.000000;nan;1.496899;0.915254
11.599100113;-4.314799786;14.742300034;275.000000;0.000000;nan;1.701355;0.915254
10.309499741;-4.150400162;14.237199783;275.000000;0.000000;nan;1.124986;0.936441
11.250100136;-4.211599827;13.730699539;275.000000;0.000000;nan;0.757271;0.911017
10.364800453;-3.932899952;13.914400101;275.000000;0.000000;nan;0.771061;0.872881
11.399200439;-3.330499887;13.620200157;275.000000;0.000000;nan;0.631289;0.923729
10.772000313;-4.064799786;13.948800087;275.000000;0.000000;nan;0.702589;0.927966
