//X;Y;Z;R;G;B;Illuminance (PCV);Nx;Ny;Nz
-28.496616364;13.098328590;8.860320091;255;255;255;1;0.000978;0.999999;0.000978
-30.025827408;20.638429642;17.011381149;255;255;255;1;0.999999;0.000978;0.000978
-26.175729752;21.684295654;15.034536362;255;255;255;1;0.000000;0.000000;0.000000
-29.047031403;15.684135437;14.755871773;255;255;255;1;0.000000;0.000000;0.000000
-26.782485962;17.990200043;9.628733635;255;255;255;1;0.707106;0.707106;0.001384
-30.883342743;20.601840973;7.600912094;255;255;255;1;0.000000;0.000000;0.000000
-31.857780457;20.708209991;10.101164818;255;255;255;1;0.000000;0.000000;0.000000
-25.438196182;20.231412888;13.657151222;255;255;255;1;0.000000;0.000000;0.000000
-29.366226196;23.146587372;16.420505524;255;255;255;1;0.000978;0.999999;0.000978
-32.840896606;15.050891876;11.063014030;255;255;255;1;0.000978;0.999999;0.000978
-28.716388702;16.496610641;15.509918213;255;255;255;1;0.000000;0.000000;0.000000
-31.029367447;21.539789200;11.856216431;255;255;255;1;0.000000;0.000000;0.000000
-36.842773438;19.165737152;14.201894760;255;255;255;1;0.000978;0.999999;0.000978
-22.944938660;18.270725250;14.427289963;255;255;255;1;0.999999;0.000978;0.000978
-28.496444702;17.933090210;17.992319107;255;255;255;1;0.999999;0.000978;0.000978
-28.861299515;22.987022400;8.316112518;255;255;255;1;0.000000;0.000000;0.000000
-27.843898773;19.132890701;17.867843628;255;255;255;1;0.999999;0.000978;0.000978
-32.878688812;15.148671150;10.579941750;255;255;255;1;0.000000;0.000000;0.000000
-23.573883057;17.170806885;14.531805038;255;255;255;1;0.000000;0.000000;0.000000
-32.904903412;15.671598434;9.972438812;255;255;255;1;0.000000;0.000000;0.000000
-35.095607758;20.670312881;14.440526009;255;255;255;1;0.000000;0.000000;0.000000
-28.391473770;22.443510056;15.608217239;255;255;255;1;0.000978;0.999999;0.000978
-34.003723145;19.983301163;17.085037231;255;255;255;1;0.000000;0.000000;0.000000
-23.292339325;18.300138474;14.528971672;255;255;255;1;0.999999;0.000978;0.000978
-37.626888275;18.222391129;10.431906700;255;255;255;1;0.999999;0.000978;0.000978
-31.442064285;22.079408646;12.540648460;255;255;255;1;0.000000;0.000000;0.000000
-38.246120453;17.127855301;10.725822449;255;255;255;1;0.000978;0.999999;0.000978
-33.104469299;22.770198822;14.876369476;255;255;255;1;0.000000;0.000000;0.000000
-27.049324036;15.976428032;9.568980217;255;255;255;1;0.000000;0.000000;0.000000
-34.527061462;18.818229675;12.881676674;255;255;255;1;0.000000;0.000000;0.000000
-23.285614014;17.543357849;13.286712646;255;255;255;1;0.000000;0.000000;0.000000
-32.690528870;19.764717102;17.015283585;255;255;255;1;0.707106;0.707106;0.001384
-29.493515015;13.008646011;9.495966911;255;255;255;1;0.000978;0.999999;0.000978
-33.062438965;15.545941353;10.167367935;255;255;255;1;0.000000;0.000000;0.000000
-28.395061493;23.486877441;9.870020866;255;255;255;1;0.000978;0.999999;0.000978
-30.041587830;22.414283752;7.828109741;255;255;255;1;0.000000;0.000000;0.000000
-30.717182159;20.490509033;8.406180382;255;255;255;1;0.000000;0.000000;0.000000
-29.017229080;19.354818344;15.086552620;255;255;255;1;0.000000;0.000000;0.000000
-29.478601456;20.584976196;17.658718109;255;255;255;1;0.999999;0.000978;0.000978
-30.810956955;21.115177155;8.440925598;255;255;255;1;0.000000;0.000000;0.000000
-28.435081482;16.170196533;9.588733673;255;255;255;1;0.000978;0.999999;0.000978
-31.761453629;24.987501144;14.436254501;255;255;255;1;0.000978;0.999999;0.000978
-35.287113190;19.081977844;11.718891144;255;255;255;1;0.000000;0.000000;0.000000
-40.173156738;17.362001419;11.080027580;255;255;255;1;0.000978;0.999999;0.000978
-29.469720840;17.245895386;16.081253052;255;255;255;1;0.999999;0.000978;0.000978
-28.974702835;15.792604446;16.395463943;255;255;255;1;0.999999;0.000978;0.000978
-30.167627335;16.298341751;16.711637497;255;255;255;1;0.999999;0.000978;0.000978
-30.323070526;19.513238907;6.249754906;255;255;255;1;0.000000;0.000000;0.000000
-27.104042053;18.731742859;14.646683693;255;255;255;1;0.999999;0.000978;0.000978
-30.270112991;14.579709053;9.915321350;255;255;255;1;0.000000;0.000000;0.000000
-26.028163910;21.544532776;15.014534950;255;255;255;1;0.000000;0.000000;0.000000
-28.070087433;15.677978516;11.593060493;255;255;255;1;0.999999;0.000978;0.000978
-33.451160431;19.086666107;16.860572815;255;255;255;1;0.707106;0.707106;0.001384
-23.161373138;18.088661194;14.491561890;255;255;255;1;0.999999;0.000978;0.000978
-32.658912659;19.112596512;15.957751274;255;255;255;1;0.000000;0.000000;0.000000
-34.622447968;17.397914886;8.709503174;255;255;255;1;0.000000;0.000000;0.000000
-30.302772522;22.186986923;8.494453430;255;255;255;1;0.000000;0.000000;0.000000
-38.190265656;18.359088898;9.335702896;255;255;255;1;0.000000;0.000000;0.000000
-27.528118134;20.280836105;16.760219574;255;255;255;1;0.999999;0.000978;0.000978
-31.561532974;20.823162079;10.736523628;255;255;255;1;0.000000;0.000000;0.000000
-23.959835052;17.628675461;13.123999596;255;255;255;1;0.000000;0.000000;0.000000
-32.256401062;24.151309967;14.082313538;255;255;255;1;0.707106;0.707106;0.001384
-36.252838135;14.411810875;7.516692638;255;255;255;1;0.000978;0.999999;0.000978
-31.518115997;21.550363541;9.437510490;255;255;255;1;0.000000;0.000000;0.000000
-27.246847153;21.666616440;9.852722168;255;255;255;1;0.000978;0.999999;0.000978
-25.956272125;18.403936386;14.797538757;255;255;255;1;0.999999;0.000978;0.000978
-32.803592682;15.279978752;10.143595695;255;255;255;1;0.000978;0.999999;0.000978
-35.786937714;22.334873199;14.061484337;255;255;255;1;0.000978;0.999999;0.000978
-27.457977295;15.576910019;11.656101227;255;255;255;1;0.999999;0.000978;0.000978
-23.660310745;17.330581665;14.327059746;255;255;255;1;0.000000;0.000000;0.000000
-27.342594147;20.815671921;9.484974861;255;255;255;1;0.000000;0.000000;0.000000
-30.244382858;14.999760628;10.022584915;255;255;255;1;0.000000;0.000000;0.000000
-34.856761932;19.705238342;14.392404556;255;255;255;1;0.999999;0.000978;0.000978
-24.551349640;17.317436218;14.841891289;255;255;255;1;0.999999;0.000978;0.000978
-34.250461578;19.367351532;11.565185547;255;255;255;1;0.000000;0.000000;0.000000
-29.562919617;14.728587151;10.294673920;255;255;255;1;0.999999;0.000978;0.000978
-30.359935760;19.722316742;8.579928398;255;255;255;1;0.000000;0.000000;0.000000
-37.126174927;20.143787384;14.368390083;255;255;255;1;0.000978;0.999999;0.000978
-27.302953720;23.413047791;11.339859009;255;255;255;1;0.000978;0.999999;0.000978
-38.772666931;18.345420837;10.088051796;255;255;255;1;0.000000;0.000000;0.000000
-39.588298798;19.307933807;11.166611671;255;255;255;1;0.000978;0.999999;0.000978
-33.383750916;16.269788742;10.841690063;255;255;255;1;0.000000;0.000000;0.000000
-29.784904480;24.080539703;10.350348473;255;255;255;1;0.000000;0.000000;0.000000
-30.336565018;22.286054611;16.380296707;255;255;255;1;0.999999;0.000978;0.000978
-28.922283173;19.249580383;14.932712555;255;255;255;1;0.000000;0.000000;0.000000
-35.063163757;20.255584717;14.021667480;255;255;255;1;0.000000;0.000000;0.000000
-33.629753113;20.928079605;17.467391968;255;255;255;1;0.000978;0.999999;0.000978
-29.959011078;15.389136314;16.786180496;255;255;255;1;0.000000;0.000000;0.000000
-34.594375610;17.626590729;8.178401947;255;255;255;1;0.000000;0.000000;0.000000
-31.476713181;21.038515091;7.604226589;255;255;255;1;0.000000;0.000000;0.000000
-31.301254272;24.046491623;8.030354500;255;255;255;1;0.999999;0.000978;0.000978
-29.897951126;14.113283157;10.560289383;255;255;255;1;0.000978;0.999999;0.000978
-32.899452209;22.994104385;16.622940063;255;255;255;1;0.000978;0.999999;0.000978
-24.164134979;20.393533707;12.965760231;255;255;255;1;0.000978;0.999999;0.000978
-36.941722870;19.772249222;14.377276421;255;255;255;1;0.000978;0.999999;0.000978
-37.952278137;19.872764587;13.253606796;255;255;255;1;0.000978;0.999999;0.000978
-33.050662994;22.480834961;15.218949318;255;255;255;1;0.000000;0.000000;0.000000
-29.484018326;16.924228668;15.712455750;255;255;255;1;0.000000;0.000000;0.000000
-27.718050003;19.575927734;17.157606125;255;255;255;1;0.000000;0.000000;0.000000
-32.091121674;23.402032852;13.872737885;255;255;255;1;0.999999;0.000978;0.000978
-35.650257111;16.952751160;9.334558487;255;255;255;1;0.000000;0.000000;0.000000
-36.628345490;16.328975677;10.860859871;255;255;255;1;0.000978;0.999999;0.000978
-27.636976242;15.689147949;11.167995453;255;255;255;1;0.000000;0.000000;0.000000
-25.545886993;17.916713715;14.792470932;255;255;255;1;0.999999;0.000978;0.000978
-28.941532135;23.118453979;8.047134399;255;255;255;1;0.000000;0.000000;0.000000
-26.462577820;22.048725128;10.989925385;255;255;255;1;0.000978;0.999999;0.000978
-26.860847473;18.467861176;14.543046951;255;255;255;1;0.000000;0.000000;0.000000
-23.017875671;17.306665421;13.996067047;255;255;255;1;0.999999;0.000978;0.000978
-33.035026550;20.367324829;7.744860649;255;255;255;1;0.000978;0.999999;0.000978
-30.169134140;15.984201431;17.052570343;255;255;255;1;0.999999;0.000978;0.000978
-30.293668747;22.361938477;7.440618038;255;255;255;1;0.000000;0.000000;0.000000
-33.490489960;19.799715042;11.372671127;255;255;255;1;0.000000;0.000000;0.000000
-23.611188889;16.541687012;13.989973068;255;255;255;1;0.000000;0.000000;0.000000
-30.738096237;23.006807327;9.372769356;255;255;255;1;0.999999;0.000978;0.000978
-32.317558289;22.976808548;11.604837418;255;255;255;1;0.000000;0.000000;0.000000
-27.636005402;19.587844849;16.849868774;255;255;255;1;0.000000;0.000000;0.000000
-23.596279144;17.029169083;13.270935059;255;255;255;1;0.000000;0.000000;0.000000
-30.278930664;24.298582077;9.670906067;255;255;255;1;0.000978;0.999999;0.000978
-22.964584351;18.127073288;14.732067108;255;255;255;1;0.999999;0.000978;0.000978
-22.833423615;18.176866531;14.629018784;255;255;255;1;0.999999;0.000978;0.000978
-29.857147217;23.234979630;8.338935852;255;255;255;1;0.000000;0.000000;0.000000
-33.307609558;23.005666733;16.334581375;255;255;255;1;0.000000;0.000000;0.000000
-31.819850922;21.130483627;9.010134697;255;255;255;1;0.000000;0.000000;0.000000
-30.111610413;14.759017944;11.211114883;255;255;255;1;0.000000;0.000000;0.000000
-33.381202698;16.070533752;10.463043213;255;255;255;1;0.000000;0.000000;0.000000
-27.857584000;15.640501022;9.453902245;255;255;255;1;0.000000;0.000000;0.000000
-32.411434174;20.617994308;12.957383156;255;255;255;1;0.000000;0.000000;0.000000
-30.239603043;24.009342194;10.317468643;255;255;255;1;0.000000;0.000000;0.000000
-32.422618866;19.298851013;11.849825859;255;255;255;1;0.000000;0.000000;0.000000
-30.375877380;18.581163406;9.854850769;255;255;255;1;0.000978;0.999999;0.000978
-32.542484283;22.666732788;15.984168053;255;255;255;1;0.999999;0.000978;0.000978
-38.964168549;18.451931000;9.255491257;255;255;255;1;0.000978;0.999999;0.000978
-33.072456360;22.596271515;11.963066101;255;255;255;1;0.000000;0.000000;0.000000
-32.012622833;25.205528259;15.043588638;255;255;255;1;0.000978;0.999999;0.000978
-32.946731567;21.637262344;16.629896164;255;255;255;1;0.999999;0.000978;0.000978
-35.393356323;19.564174652;9.208822250;255;255;255;1;0.000000;0.000000;0.000000
-35.631061554;17.031469345;9.898450851;255;255;255;1;0.000000;0.000000;0.000000
-27.449405670;20.754642487;9.885315895;255;255;255;1;0.000978;0.999999;0.000978
-31.386997223;14.176621437;9.429334641;255;255;255;1;0.000000;0.000000;0.000000
-29.415466309;19.780103683;6.984769344;255;255;255;1;0.000000;0.000000;0.000000
-37.829086304;18.643013000;9.051562309;255;255;255;1;0.000000;0.000000;0.000000
-32.697200775;19.791584015;16.072366714;255;255;255;1;0.000000;0.000000;0.000000
-37.987594604;18.643814087;10.478418350;255;255;255;1;0.999999;0.000978;0.000978
-23.283231735;18.205341339;14.434861183;255;255;255;1;0.999999;0.000978;0.000978
-29.017013550;16.440601349;15.825363159;255;255;255;1;0.000000;0.000000;0.000000
-27.127597809;21.277887344;9.870481491;255;255;255;1;0.707106;0.707106;0.001384
-32.390968323;19.605989456;9.856152534;255;255;255;1;0.999999;0.000978;0.000978
-27.307443619;18.286212921;13.359706879;255;255;255;1;0.000000;0.000000;0.000000
-31.677494049;22.294326782;12.459360123;255;255;255;1;0.000000;0.000000;0.000000
-36.617294312;19.841171265;13.794393539;255;255;255;1;0.000978;0.999999;0.000978
-27.491167068;21.525503159;9.424991608;255;255;255;1;0.000000;0.000000;0.000000
-37.402393341;19.573539734;12.880475044;255;255;255;1;0.000978;0.999999;0.000978
-31.174736023;23.462141037;9.238789558;255;255;255;1;0.000000;0.000000;0.000000
-31.495290756;14.691518784;9.835346222;255;255;255;1;0.999999;0.000978;0.000978
-33.772335052;18.725120544;9.518230438;255;255;255;1;0.000000;0.000000;0.000000
-29.476127625;19.687696457;17.619560242;255;255;255;1;0.707106;0.707106;0.001384
-22.963516235;17.622489929;13.650235176;255;255;255;1;0.000000;0.000000;0.000000
-37.831535339;18.407104492;10.549711227;255;255;255;1;0.999999;0.000978;0.000978
-34.187427521;19.415027618;10.297676086;255;255;255;1;0.000000;0.000000;0.000000
-28.125438690;19.875368118;9.765083313;255;255;255;1;0.000000;0.000000;0.000000
-29.292816162;16.505506516;14.918200493;255;255;255;1;0.000000;0.000000;0.000000
-27.179977417;19.745897293;16.607896805;255;255;255;1;0.000000;0.000000;0.000000
-25.475330353;22.294239044;15.894765854;255;255;255;1;0.000000;0.000000;0.000000
-32.020412445;20.835510254;10.619830132;255;255;255;1;0.000000;0.000000;0.000000
-30.706745148;14.582986832;11.197227478;255;255;255;1;0.000000;0.000000;0.000000
-33.331699371;18.595933914;9.835536957;255;255;255;1;0.707106;0.707106;0.001384
-25.557069778;22.272392273;16.096157074;255;255;255;1;0.000000;0.000000;0.000000
-27.871049881;20.629409790;9.343622208;255;255;255;1;0.000000;0.000000;0.000000
-37.790145874;18.697450638;8.921550751;255;255;255;1;0.000000;0.000000;0.000000
-25.826147079;22.324813843;15.872189522;255;255;255;1;0.000000;0.000000;0.000000
-37.651470184;17.031358719;10.198473930;255;255;255;1;0.000978;0.999999;0.000978
-25.239332199;21.932905197;15.269662857;255;255;255;1;0.999999;0.000978;0.000978
-31.215251923;23.748689651;9.728562355;255;255;255;1;0.999999;0.000978;0.000978
-29.074836731;20.037479401;16.083145142;255;255;255;1;0.000000;0.000000;0.000000
-30.688920975;22.662773132;8.003957748;255;255;255;1;0.000000;0.000000;0.000000
-27.090583801;21.505554199;9.398536682;255;255;255;1;0.000978;0.999999;0.000978
-30.085441589;19.650100708;14.529849052;255;255;255;1;0.000000;0.000000;0.000000
-29.998291016;15.426811218;11.972186089;255;255;255;1;0.000978;0.999999;0.000978
-33.372234344;21.697713852;15.720479012;255;255;255;1;0.999999;0.000978;0.000978
-29.225515366;24.334707260;10.136229515;255;255;255;1;0.000000;0.000000;0.000000
-27.952037811;19.971105576;14.080261230;255;255;255;1;0.000000;0.000000;0.000000
-31.316101074;24.336753845;13.152498245;255;255;255;1;0.000000;0.000000;0.000000
-26.998075485;18.351303101;9.715362549;255;255;255;1;0.000000;0.000000;0.000000
-32.305843353;20.361480713;13.192329407;255;255;255;1;0.999999;0.000978;0.000978
-34.703975677;20.561269760;14.668890953;255;255;255;1;0.999999;0.000978;0.000978
-26.262369156;18.470579147;15.188162804;255;255;255;1;0.707106;0.707106;0.001384
-30.090288162;22.504169464;16.328681946;255;255;255;1;0.000000;0.000000;0.000000
-34.990482330;19.675874710;9.251584053;255;255;255;1;0.000000;0.000000;0.000000
-36.210857391;13.909076691;12.050710678;255;255;255;1;0.000978;0.999999;0.000978
-32.627967834;20.328414917;8.059537888;255;255;255;1;0.000000;0.000000;0.000000
-35.121833801;21.557439804;13.513727188;255;255;255;1;0.000000;0.000000;0.000000
-25.213636398;22.152038574;16.004081726;255;255;255;1;0.000978;0.999999;0.000978
-25.569465637;22.014366150;16.375598907;255;255;255;1;0.000978;0.999999;0.000978
-29.748615265;20.919490814;14.861804962;255;255;255;1;0.000000;0.000000;0.000000
-27.931415558;18.679580688;18.028324127;255;255;255;1;0.707106;0.707106;0.001384
-29.877386093;23.422166824;8.016360283;255;255;255;1;0.000000;0.000000;0.000000
-23.618965149;17.677694321;13.035614967;255;255;255;1;0.000000;0.000000;0.000000
-31.120237350;20.830698013;9.400437355;255;255;255;1;0.000000;0.000000;0.000000
-34.634559631;15.302284241;10.995173454;255;255;255;1;0.000000;0.000000;0.000000
-26.349838257;15.145051003;10.828932762;255;255;255;1;0.000978;0.999999;0.000978
-29.918767929;16.757200241;11.683637619;255;255;255;1;0.000000;0.000000;0.000000
-27.121736526;19.240802765;12.975828171;255;255;255;1;0.999999;0.000978;0.000978
-38.635753632;19.943925858;13.928787231;255;255;255;1;0.000978;0.999999;0.000978
-22.379076004;17.281057358;13.843297958;255;255;255;1;0.999999;0.000978;0.000978
-31.602542877;23.106649399;9.775876999;255;255;255;1;0.999999;0.000978;0.000978
-34.674674988;15.229853630;11.271359444;255;255;255;1;0.000000;0.000000;0.000000
-32.667568207;20.051307678;12.962460518;255;255;255;1;0.999999;0.000978;0.000978
-28.072742462;18.813795090;8.999733925;255;255;255;1;0.000000;0.000000;0.000000
-29.937257767;19.144706726;12.589043617;255;255;255;1;0.000978;0.999999;0.000978
-35.676914215;16.980253220;10.392153740;255;255;255;1;0.000000;0.000000;0.000000
-34.461116791;15.814713478;11.718000412;255;255;255;1;0.000978;0.999999;0.000978
-32.065654755;21.570547104;11.110580444;255;255;255;1;0.000000;0.000000;0.000000
-30.797859192;23.937679291;9.349012375;255;255;255;1;0.000000;0.000000;0.000000
-22.811315536;17.341810226;14.139780045;255;255;255;1;0.999999;0.000978;0.000978
-35.599273682;19.490047455;8.755440712;255;255;255;1;0.000978;0.999999;0.000978
-31.094097137;20.646625519;17.037685394;255;255;255;1;0.999999;0.000978;0.000978
-30.861268997;20.639688492;7.714272499;255;255;255;1;0.000000;0.000000;0.000000
-33.625282288;22.729799271;16.175457001;255;255;255;1;0.999999;0.000978;0.000978
-34.293178558;18.865814209;13.652498245;255;255;255;1;0.000000;0.000000;0.000000
-29.932268143;24.374652863;10.779136658;255;255;255;1;0.999999;0.000978;0.000978
-28.826728821;23.187522888;8.444543839;255;255;255;1;0.000000;0.000000;0.000000
-38.214332581;16.055984497;11.633959770;255;255;255;1;0.000978;0.999999;0.000978
-33.249382019;15.120424271;11.289954185;255;255;255;1;0.000978;0.999999;0.000978
-33.834316254;19.156055450;9.774662971;255;255;255;1;0.000000;0.000000;0.000000
-26.091896057;21.671907425;16.102619171;255;255;255;1;0.000000;0.000000;0.000000
-26.163150787;22.531455994;15.868718147;255;255;255;1;0.000000;0.000000;0.000000
-28.300464630;18.956447601;17.448234558;255;255;255;1;0.999999;0.000978;0.000978
-29.777992249;23.002424240;17.082534790;255;255;255;1;0.707106;0.707106;0.001384
-22.868822098;17.472446442;13.833319664;255;255;255;1;0.999999;0.000978;0.000978
-32.094783783;20.230884552;12.870573044;255;255;255;1;0.999999;0.000978;0.000978
-29.160440445;20.362890244;7.195792675;255;255;255;1;0.000000;0.000000;0.000000
-29.820878983;14.571857452;9.965469360;255;255;255;1;0.000000;0.000000;0.000000
-34.103160858;20.548669815;17.545450211;255;255;255;1;0.707106;0.707106;0.001384
-33.086860657;16.751270294;5.641258717;255;255;255;1;0.000978;0.999999;0.000978
-33.820255280;15.463229179;9.667821884;255;255;255;1;0.000978;0.999999;0.000978
-33.307064056;15.948898315;11.073411942;255;255;255;1;0.000978;0.999999;0.000978
-25.611185074;21.389005661;16.210247040;255;255;255;1;0.999999;0.000978;0.000978
