branch_ID;branch_order;segment_ID;parent_segment_ID;growth_volume;growth_length;detection;improvement;startX;startY;startZ;endX;endY;endZ;radius;length;species;ID;length_to_leave; inverse_branch_order; length_of_segment;branch_order_cum
-1;0;13;12;0.0150643;14.8114;taper;NO;8.9954;3.51523;12.6479;8.97281;3.54477;12.7469;0.00851502;0.105744;unknown;16-02 s1 tr-km2 trunk.asc;5.47626;2;0.690267;21
-1;0;13;12;0.0150402;14.7056;taper;NO;8.97281;3.54477;12.7469;9.00487;3.50667;12.8297;0.00851502;0.0965833;unknown;16-02 s1 tr-km2 trunk.asc;5.38292;2;0.690267;21
-1;0;13;12;0.0150182;14.6091;taper;RANSAC;9.00487;3.50667;12.8297;8.97915;3.51338;12.9033;0.00851502;0.0782393;unknown;16-02 s1 tr-km2 trunk.asc;5.30164;2;0.690267;21
-1;0;13;12;0.0150004;14.5308;taper;NO;8.97915;3.51338;12.9033;8.98785;3.51162;12.9996;0.00851502;0.096722;unknown;16-02 s1 tr-km2 trunk.asc;5.21275;2;0.690267;21
-1;0;13;12;0.0149783;14.4341;taper;NO;8.98785;3.51162;12.9996;8.97087;3.50867;13.0722;0.00851502;0.0746047;unknown;16-02 s1 tr-km2 trunk.asc;5.1269;2;0.690267;21
-1;0;13;12;0.0149614;14.3595;taper;NO;8.97087;3.50867;13.0722;8.93442;3.51458;13.1515;0.00851502;0.0874949;unknown;16-02 s1 tr-km2 trunk.asc;5.0442;2;0.690267;21
-1;0;13;12;0.0149414;14.272;taper;NO;8.93442;3.51458;13.1515;8.89009;3.52461;13.2211;0.00851502;0.0831017;unknown;16-02 s1 tr-km2 trunk.asc;4.95652;2;0.690267;21
-1;0;13;12;0.0149225;14.1889;taper;NO;8.89009;3.52461;13.2211;8.86177;3.5149;13.2819;0.00851502;0.0677764;unknown;16-02 s1 tr-km2 trunk.asc;4.87817;2;0.690267;21
-1;0;14;13;2.74447e-06;10.6626;taper;NO;8.86177;3.5149;13.2819;8.92598;3.53922;13.3217;0.000466239;0.0793752;unknown;16-02 s1 tr-km2 trunk.asc;4.80244;2;0.15875;17
-1;0;14;13;2.69027e-06;10.5832;taper;NO;8.92598;3.53922;13.3217;8.99019;3.56353;13.3615;0.000466239;0.0793752;unknown;16-02 s1 tr-km2 trunk.asc;4.72307;2;0.15875;17
-1;0;15;14;2.25353e-06;8.71491;attractor;NO;8.99019;3.56353;13.3615;8.99857;3.55813;13.3563;0.00041328;0.0112695;unknown;16-02 s1 tr-km2 trunk.asc;4.67567;2;1.01166;13
-1;0;15;14;2.24749e-06;8.70364;attractor;NO;8.99857;3.55813;13.3563;9.00695;3.55272;13.351;0.00041328;0.0112705;unknown;16-02 s1 tr-km2 trunk.asc;4.66057;2;1.01166;13
-1;0;15;14;2.24144e-06;8.69237;attractor;NO;9.00695;3.55272;13.351;9.21557;3.5212;13.3593;0.00041328;0.211152;unknown;16-02 s1 tr-km2 trunk.asc;4.52448;2;1.01166;13
-1;0;15;14;2.12814e-06;8.48122;attractor;NO;9.21557;3.5212;13.3593;9.4242;3.48968;13.3676;0.00041328;0.211152;unknown;16-02 s1 tr-km2 trunk.asc;4.30951;2;1.01166;13
-1;0;15;14;2.01484e-06;8.27007;attractor;NO;9.4242;3.48968;13.3676;9.42812;3.5182;13.444;0.00041328;0.0816214;unknown;16-02 s1 tr-km2 trunk.asc;4.21279;2;1.01166;13
-1;0;15;14;1.97104e-06;8.18844;attractor;NO;9.42812;3.5182;13.444;9.43204;3.54672;13.5204;0.00041328;0.0816205;unknown;16-02 s1 tr-km2 trunk.asc;4.16141;2;1.01166;13
-1;0;15;14;1.92724e-06;8.10682;attractor;NO;9.43204;3.54672;13.5204;9.44687;3.56656;13.5826;0.00041328;0.0669646;unknown;16-02 s1 tr-km2 trunk.asc;4.09914;2;1.01166;13
-1;0;15;14;1.89131e-06;8.03986;attractor;NO;9.44687;3.56656;13.5826;9.46171;3.5864;13.6448;0.00041328;0.0669647;unknown;16-02 s1 tr-km2 trunk.asc;4.03207;2;1.01166;13
-1;0;15;14;1.85538e-06;7.97289;attractor;NO;9.46171;3.5864;13.6448;9.46681;3.60188;13.6807;0.00041328;0.0394737;unknown;16-02 s1 tr-km2 trunk.asc;3.97649;2;1.01166;13
-1;0;15;14;1.8342e-06;7.93342;attractor;NO;9.46681;3.60188;13.6807;9.47191;3.61735;13.7167;0.00041328;0.0394737;unknown;16-02 s1 tr-km2 trunk.asc;3.93573;2;1.01166;13
-1;0;15;14;1.81302e-06;7.89394;attractor;NO;9.47191;3.61735;13.7167;9.47861;3.60135;13.8105;0.00041328;0.0953497;unknown;16-02 s1 tr-km2 trunk.asc;3.85849;2;1.01166;13
-1;0;15;14;1.76185e-06;7.79859;attractor;NO;9.47861;3.60135;13.8105;9.48532;3.58534;13.9042;0.00041328;0.0953497;unknown;16-02 s1 tr-km2 trunk.asc;3.73632;2;1.01166;13
-1;0;16;15;1.69188e-06;7.41047;attractor;NO;9.48532;3.58534;13.9042;9.54496;3.59187;13.9495;0.000401201;0.0751742;unknown;16-02 s1 tr-km2 trunk.asc;3.63187;2;0.511621;11
-1;0;16;15;1.65386e-06;7.33529;attractor;NO;9.54496;3.59187;13.9495;9.6046;3.5984;13.9948;0.000401201;0.0751734;unknown;16-02 s1 tr-km2 trunk.asc;3.55477;2;0.511621;11
-1;0;16;15;1.61585e-06;7.26012;attractor;NO;9.6046;3.5984;13.9948;9.61617;3.59294;14.0138;0.000401201;0.0229426;unknown;16-02 s1 tr-km2 trunk.asc;3.50794;2;0.511621;11
-1;0;16;15;1.60425e-06;7.23718;attractor;NO;9.61617;3.59294;14.0138;9.62774;3.58749;14.0329;0.000401201;0.0229429;unknown;16-02 s1 tr-km2 trunk.asc;3.48794;2;0.511621;11
-1;0;16;15;1.59265e-06;7.21423;attractor;NO;9.62774;3.58749;14.0329;9.64134;3.61436;14.076;0.000401201;0.0526061;unknown;16-02 s1 tr-km2 trunk.asc;3.45496;2;0.511621;11
-1;0;16;15;1.56604e-06;7.16163;attractor;NO;9.64134;3.61436;14.076;9.65493;3.64123;14.1192;0.000401201;0.0526064;unknown;16-02 s1 tr-km2 trunk.asc;3.40555;2;0.511621;11
-1;0;16;15;1.53944e-06;7.10902;attractor;NO;9.65493;3.64123;14.1192;9.68195;3.68638;14.2101;0.000401201;0.105088;unknown;16-02 s1 tr-km2 trunk.asc;3.3262;2;0.511621;11
-1;0;16;15;1.4863e-06;7.00393;attractor;NO;9.68195;3.68638;14.2101;9.70897;3.73154;14.3011;0.000401201;0.105088;unknown;16-02 s1 tr-km2 trunk.asc;3.21608;2;0.511621;11
-1;0;17;16;1.08584e-06;5.16753;attractor;NO;9.70897;3.73154;14.3011;9.71206;3.76815;14.3477;0.000344382;0.0593359;unknown;16-02 s1 tr-km2 trunk.asc;3.12524;2;0.262712;9
-1;0;17;16;1.06373e-06;5.1082;attractor;NO;9.71206;3.76815;14.3477;9.71515;3.80475;14.3943;0.000344382;0.0593366;unknown;16-02 s1 tr-km2 trunk.asc;3.05584;2;0.262712;9
-1;0;17;16;1.04162e-06;5.04886;attractor;NO;9.71515;3.80475;14.3943;9.73693;3.80143;14.4018;0.000344382;0.0232879;unknown;16-02 s1 tr-km2 trunk.asc;3.01725;2;0.262712;9
-1;0;17;16;1.03294e-06;5.02557;attractor;NO;9.73693;3.80143;14.4018;9.7587;3.7981;14.4094;0.000344382;0.0232879;unknown;16-02 s1 tr-km2 trunk.asc;3.00973;2;0.262712;9
-1;0;17;16;1.02427e-06;5.00229;attractor;NO;9.7587;3.7981;14.4094;9.74725;3.82545;14.4481;0.000344382;0.0487319;unknown;16-02 s1 tr-km2 trunk.asc;2.98082;2;0.262712;9
-1;0;17;16;1.00611e-06;4.95355;attractor;NO;9.74725;3.82545;14.4481;9.7358;3.8528;14.4867;0.000344382;0.0487321;unknown;16-02 s1 tr-km2 trunk.asc;2.92582;2;0.262712;9
-1;0;18;17;7.36304e-07;3.26874;attractor;NO;9.7358;3.8528;14.4867;9.74855;3.8867;14.5883;0.000290544;0.107838;unknown;16-02 s1 tr-km2 trunk.asc;2.83588;1;0.805995;5
-1;0;18;17;7.07706e-07;3.16091;attractor;NO;9.74855;3.8867;14.5883;9.76131;3.9206;14.6899;0.000290544;0.107838;unknown;16-02 s1 tr-km2 trunk.asc;2.71289;1;0.805995;5
-1;0;18;17;6.79107e-07;3.05307;attractor;NO;9.76131;3.9206;14.6899;9.78232;3.92204;14.7378;0.000290544;0.0523756;unknown;16-02 s1 tr-km2 trunk.asc;2.62376;1;0.805995;5
-1;0;18;17;6.65217e-07;3.00069;attractor;NO;9.78232;3.92204;14.7378;9.80333;3.92347;14.7858;0.000290544;0.052376;unknown;16-02 s1 tr-km2 trunk.asc;2.56815;1;0.805995;5
-1;0;18;17;6.51327e-07;2.94832;attractor;NO;9.80333;3.92347;14.7858;9.81568;3.93342;14.842;0.000290544;0.0584202;unknown;16-02 s1 tr-km2 trunk.asc;2.50787;1;0.805995;5
-1;0;18;17;6.35834e-07;2.8899;attractor;NO;9.81568;3.93342;14.842;9.82803;3.94337;14.8983;0.000290544;0.0584202;unknown;16-02 s1 tr-km2 trunk.asc;2.44322;1;0.805995;5
-1;0;18;17;6.20341e-07;2.83147;attractor;NO;9.82803;3.94337;14.8983;9.80035;3.95925;14.8998;0.000290544;0.0319548;unknown;16-02 s1 tr-km2 trunk.asc;2.4087;1;0.805995;5
-1;0;18;17;6.11867e-07;2.79952;attractor;NO;9.80035;3.95925;14.8998;9.77266;3.97512;14.9014;0.000290544;0.0319545;unknown;16-02 s1 tr-km2 trunk.asc;2.40446;1;0.805995;5
-1;0;18;17;6.03392e-07;2.76757;attractor;NO;9.77266;3.97512;14.9014;9.76844;3.9902;14.9406;0.000290544;0.0422432;unknown;16-02 s1 tr-km2 trunk.asc;2.37961;1;0.805995;5
-1;0;18;17;5.92189e-07;2.72532;attractor;NO;9.76844;3.9902;14.9406;9.76422;4.00528;14.9799;0.000290544;0.0422432;unknown;16-02 s1 tr-km2 trunk.asc;2.3335;1;0.805995;5
-1;0;18;17;5.80986e-07;2.68308;attractor;NO;9.76422;4.00528;14.9799;9.75496;3.99749;14.9971;0.000290544;0.0210446;unknown;16-02 s1 tr-km2 trunk.asc;2.30424;1;0.805995;5
-1;0;18;17;5.75405e-07;2.66203;attractor;NO;9.75496;3.99749;14.9971;9.7457;3.9897;15.0143;0.000290544;0.0210454;unknown;16-02 s1 tr-km2 trunk.asc;2.2923;1;0.805995;5
-1;0;18;17;5.69824e-07;2.64099;attractor;NO;9.7457;3.9897;15.0143;9.76203;4.01496;15.0478;0.000290544;0.0449974;unknown;16-02 s1 tr-km2 trunk.asc;2.26292;1;0.805995;5
-1;0;18;17;5.57891e-07;2.59599;attractor;NO;9.76203;4.01496;15.0478;9.77836;4.04021;15.0812;0.000290544;0.0449968;unknown;16-02 s1 tr-km2 trunk.asc;2.21481;1;0.805995;5
-1;0;18;17;5.45958e-07;2.551;attractor;NO;9.77836;4.04021;15.0812;9.79833;4.04881;15.1196;0.000290544;0.0441227;unknown;16-02 s1 tr-km2 trunk.asc;2.16639;1;0.805995;5
-1;0;18;17;5.34256e-07;2.50687;attractor;NO;9.79833;4.04881;15.1196;9.81831;4.0574;15.158;0.000290544;0.0441236;unknown;16-02 s1 tr-km2 trunk.asc;2.1165;1;0.805995;5
-1;0;19;18;5.10767e-07;2.18343;attractor;NO;9.81831;4.0574;15.158;9.80838;4.0921;15.2143;0.000278328;0.0668424;unknown;16-02 s1 tr-km2 trunk.asc;2.0551;1;1.9839;3
